mensagem,data,aspecto
"""você sabe que o roubo começou no governo do temer e explodiu no governo bolsonaro. se nāo fosse o lula essa fraude nunca seria investigada. lula salvou inss!""",2025-05-07,lula
"infelizmente a esquerda faz parte do trabalho pra eles. 
lula salvou o inss",2025-05-07,lula
"então vamos abrir a cpi... colha todas as assinaturas dos deputados do pt  e bora abrir essa cpi.

urgentemente!!

se ""lula salvou o inss"" não tem nada a temer...",2025-05-07,lula
"lula salvou o inss

lula salvou o inss

lula salvou o inss",2025-05-07,lula
"melhor presidente da história lulaaaaaaaaaa 
lula salvou o inss",2025-05-07,lula
"e este canal gringo de tv,  checou o que o adolescente falou?

lula salvou o inss",2025-05-07,lula
tomara q burrice n seja contagiosa kkkkk slk lula afundou o inss,2025-05-07,lula
"tag é lula salvou o inss.

a direita com suas mentiras está comendo poeira.

bora 👏👏👏",2025-05-07,lula
"mesma assim já fez mais que o lula.
lula colocou o irmão dele pra roubar o inss.",2025-05-07,lula
"o vídeo sobre o escândalo do inss vale a pena por detalhar a fraude de r$6,3 bilhões contra aposentados, mas tem forte viés político contra a esquerda e o governo lula, favorecendo a gestão bolsonaro. a narrativa simplifica um problema sistêmico que começou em 2016, cresceu sob temer e bolsonaro, e atingiu o pico em 2023-2024. para uma visão equilibrada, complemente com fontes como bbc news e folha de s.paulo, que mostram a complexidade do caso.",2025-05-07,lula
"lula salvou o inss 
🇧🇷❤️🇧🇷❤️🇧🇷❤️🇧🇷❤️",2025-05-07,lula
"sim...mas o irmão do lula vai ser preso por ter roubado os aposentados do inss ?
que canalha !!",2025-05-07,lula
"parabéns nikolas
mas o irmão do lula vai ser preso por ter roubado os aposentados do inss ?
que canalha !!",2025-05-07,lula
lula salvou o inss.,2025-05-07,lula
lula salvou o inss 🙏,2025-05-07,lula
"mais papagaio de pirata por aqui !
lula salvou inss !
o cérebro de petista é, control c , control v !
gabinete do ódio tá aqui !
chora mais que está bonito de se ver !
ahhhh já são quase 100 milhões de visualizações, o menino nikolas arrebenta não é?🤣🤣🤣🤣🤣",2025-05-07,lula
sem anistia!  lula salvou o inss!,2025-05-07,lula
"não acredito no q acabei de ler.

""lula salvou o inss.""

bom, tem quem tenha votado nele né? então vai ter quem acredite nisso.

tem muitos no brasil que precisam se libertar. são escravos dessa gente e não se dão conta, só alguns, outros são fdp mesmo.",2025-05-07,lula
"lula salvou o inss
lula salvou o inss
lula salvou o inss 
lula salvou o inss 
lula salvou o inss 
lula salvou o inss",2025-05-07,lula
"lula salvou o inss
lula salvou o inss
lula salvou o inss
lula salvou o inss",2025-05-07,lula
"quantos esquema de corrupção o pt precisa esfregar na cara de vocês pra cairem na real ? mensalão, petrolão, agora o inss, o ministro sabia dos desvios, saiu mas colocou o assessor no lugar, o irmão do lula era de um dos sindicatos investigados, mas pra vocês é tudo coincidência",2025-05-07,lula
"não, o lula não pegou esses supostos 90b do inss e botou no bolso, e não eu n vou ficar falando se há ou n corrupção. porque fodase, a mídia burguesa usa esse papinho de corrupção e falha moral dos políticos pra ocultar o desastre que é o avanço do neoliberalismo.",2025-05-07,lula
"la nueva ola de corrupción en el gobierno de lula está robando a los jubilados, 90 bilhões de reais y creciendo. 
mientras exporta estas ideas, como fue el caso de odebrecht, tengan cuidado en sus países.",2025-05-07,lula
lula salvou o inss já chega das mentiras desta direita corrupta que há anos devasta o brasil,2025-05-07,lula
bora aos fatos. em nenhum momento o   disse que o governo  derrubou essa lei de combate a fraudas do inss.  e só ver o vídeo dele vai ver.  claro que teve bolsonaristas que não ia perde tempo pra fazer a suas narrativa acusando o governo lula por mais esse escândalos. assim como a esquerda tbem faz a sua narrativa acusando o bolsonaro por esse escândalo.  agora colocar a foto do  como se ele tivesse enventado isso é uma tremenda falta de caráter. isso sim é uma fake news.,2025-05-07,lula
lula roubou o inss🤡,2025-05-07,lula
"lula salvou o inss
lula salvou o inss 
lula salvou o inss 
lula salvou o inss
lula salvou o inss",2025-05-07,lula
lula salvou o inss ! tb salvou o brasil 🤷‍♂️,2025-05-07,lula
"quando a gente acha que não vai piorar, todos os dias temos uma surpresa, agora essa roubalheira é pra desanimar do nosso brasil e só seguir a vida, cadê a justiça, só estou vendo na tv um tal de careca do inss, e o irmão do lula e os outros???????",2025-05-07,lula
"1° foi golpe, se vc nega isso é alienado

2° porra de nazismo, sou liberal 

3° o golpe do inss vem desde o temer , então pra mim é lula e bolsonaro na cadeia

aquieta o cu gado  , chorar n vai fazer o minto voltar",2025-05-07,lula
"se lula salvou o inss, então deia a cpi do inss provar a narrativa petista. ou não.",2025-05-07,lula
o nikolas ferreira tá dizendo por aí que o lula é culpado pelo fraude do inss. é princípio cristão mentir?,2025-05-07,lula
sakamoto militante de redação apoiador implacável do maior corrupto do planeta terra luís inácio lula da silva e seu irmão chico inácio da silva os irmãos metralhas assaltantes de velhinhas do inss + 90 bilhões sem você dar notícia. tá com vergonha? mas não tem pena dos idosos?🤔,2025-05-06,lula
‘a fraude no inss e a prevaricação do atual governo explicam por que lula tenta barrar a cpi’,2025-05-07,lula
"nikolas mente.

lula salvou o inss",2025-05-07,lula
"hipocrisia esses economistas do  pq o congresso do  está criando 64 novos cargos de deputados que representará mais gastos com emendas e campanhas políticas, fora o resto, e querem cobrar somente do lula? o  e o  deram golpe no inss",2025-05-07,lula
"olá! a afirmação de que o lula salvou o inss é controversa. a fraude começou em 2016, no governo temer, e cresceu sob bolsonaro, com descontos ilegais atingindo r$ 2,6 bilhões em 2024. desde 2023, o governo lula tem atuado, com operações como a ""não desconto"" em 2025, que apreendeu mais de r$ 1 bilhão em bens.

a investigação começou em 2023, logo após lula assumir, e está em andamento há cerca de dois anos, com ações significativas entre 2024 e 2025. embora o governo atual tenha tomado medidas importantes, o problema é antigo e envolve várias gestões, o que torna o crédito exclusivo a lula discutível.",2025-05-07,lula
"se a fraude começou no governo bozo e que lula acabou com a fraude no inss, por que gleisi pediu apoio de líderes da base governista para barrar cpmi sobre fraude? por que bozo deu dinheiro para frei chico? achei que com essa bozo seria preso!",2025-05-07,lula
"tipo aquela surdinha, amiga de vocês, que fez campanha pro lula já no primeiro turno. 
aliás, dei uma olhada no perfil dela agora. zero posts sobre o escândalo do inss.",2025-05-07,lula
lula salvou inss,2025-05-07,lula
"os crimes do inss foram feitos no discord tbm?
sabe se o irmão do lula usou o discord tbm?",2025-05-07,lula
"lula salvou os aposentados 🙏

lula salvou o inss🙏",2025-05-07,lula
"o lula salvou o inss!
o lula salvou o inss!
o lula salvou o inss!
o lula salvou o inss!
o lula salvou o inss!",2025-05-07,lula
"lula salvou o inss

lula salvou o inss
lula salvou o inss
lula salvou o inss
lula salvou o inss

lula salvou o inss",2025-05-07,lula
"lula salvaria o inss se obrigasse todos, digo todos, os envolvidos devolverem o que foi roubado a cada aposentado e pensionista. ah....e exigisse a cpi. aí sim",2025-05-07,lula
"lula salvou o inss

lula salvou o inss

lula salvou o inss

lula salvou o inss

lula salvou o inss

lula salvou o inss

lula salvou o inss",2025-05-07,lula
"lula salvou o inss!
inclusive alguns bolsonaristas analfabetos políticos filhosdaputa do karalhoooo!",2025-05-07,lula
"essa polícia que desmontou o rombo causado no inss não favorecem a esquerda, lula não ia por o irmão bandido na fornalha, acorda imbecil.",2025-05-07,lula
"lula salvou o inss 
⭐⭐⭐⭐⭐⭐⭐⭐",2025-05-07,lula
"a informação que recebi agora é muito boa. assustadora, mas é boa. ainda preciso verificar os detalhes, o resumo é esse: lula salvou o inss , mas, quer provar a fraude de 2017 a 2022. para provar, precisou ""deixar"" o inimigo ""agir"" para provar. 

q n",2025-05-07,lula
lula salvou o inss dizem os petralhas sem avós 👇. bandidos tanto quanto seu líder,2025-05-07,lula
"é galera, a pf e o inss aparelhados do lula deixaram de fora um dos sindicatos que mais cresceu arrecadação. a pf até mentiu para aliviar pra ele a mando do chefe.",2025-05-07,lula
se o lula salvou o inss então vamos de cpi ?,2025-05-07,lula
"ele tem paixão pelo brasil? ele foi avisado pelo procon de sp sobre as fraudes no inss q começaram em 2019, mas não fez nada! quem colocou a pf pra investigar? lula salvou o inss!",2025-05-07,lula
"então pq o lula não quer a cpi do inss ??
kkkkkkkkkkkkkkkkkk
petista retardado.",2025-05-07,lula
"vamos aos fatos!
lula salvou o inss",2025-05-07,lula
"coerente?
ñ, é sintomático

p/q q ciro tá tirando responsabilidades d lupi?

quem era ministro responsável pelo inss?
p/q q lupi, sabendo d problema, calou, ñ reportou ao seu chefe lula, ñ tomou atitude?

isso foi d caso pensado e combinado c/ ciro, p/ estourar perto d eleições?",2025-05-07,lula
"lula cuida do povo!
lula salvou o inss!
lula cuida dos aposentados!",2025-05-07,lula
"lula destruiu o inss.
junto com sindicatos e o pt.
não existe mais proteção social no país.",2025-05-07,lula
*entidades suspeitas de fraues no inss integram conselhos de lula (infomoney),2025-05-07,lula
"minha mãe, pensionista do inss desde 1996, nunca teve nada furtado de seu benefício, hj 80 anos está sendo descontada em 53,00 desde agosto/23 repare bem 2023( desgoverno lula) mora no ceará e está sustentando vagabundos ladrões em sergipe, estado onde ela nunca pisou. diga algo!",2025-05-07,lula
"esse aí só fala bobagem 

lula salvou o inss",2025-05-07,lula
a verdade:  lula salvou o inss,2025-05-07,lula
"desde q me conheço por gente, já existia escandalo no inss. só repercutiu agora pq o irmão do lula tava lá. pq q o pt não falou nada em 2019 até hoje então?",2025-05-07,lula
por isso o escândalo  do inss aparecer ainda no governo  lula de certo modo em um período próximo a eleição  de 2026 ?????,2025-05-07,lula
fica a pergunta...esse sujeito mente descaradamente e o govêrno vai deixar por isso mesmo? olha...desanimada com pessoal da comunicação do govêrno lula..essa fraude do inss merecia uma explicação em rede de televisão...ou mentiras vão continuar...😒😒,2025-05-07,lula
"a turma do lula não salvou o inss, pelo contrário, em 2023 e 2024 a ladroagem aumentou exponencialmente.

por onde essa gente endiabrada por dinheiro passa, roubam tudo, e dessa vez, foram longe demais, roubaram os aposentados das áreas mais pobres do brasil e os desvalidos.",2025-05-07,lula
"governo lula ajuda os bandidos amigos dele, roubam o inss, pedem pra bloquear o discord (jovens, lembrem-se disso), a esquerda tem a marca da merda, sempre irá ruim qualquer lugar que chegue ao poder, é roubo e censura.",2025-05-06,lula
lula roubou todo mundo e também o inss!!,2025-05-07,lula
"não mude de assunto. o assunto agora é a corrupção do governo lula com a roubalheira do inss. aliás, já é prática estabelecida de vocês.",2025-05-07,lula
"""lula salvou o inss"" 
essa é a pura verdade!",2025-05-07,lula
lula salvou o inss . vamos viralizar,2025-05-07,lula
"fala que lula salvou o inss, seus bando de burros!",2025-05-07,lula
"🚨🇧🇷urgente: segundo a tv lula 1, o ""governo deixou que oposição tomasse a posse de bola"",  ao comentar o vídeo do deputado nikolas ferreira sobre a corrupção do pt no inss.

🚫 no que dependesse da turminha da globo, o povo já teroa sido censurado há tempos. 

✅ o que a oposição fez foi simplesmente mostrar a verdade: lula rouba dos idosos, dos deficientes e dos analfabetos. 

faz o l ❤👆🏻.",2025-05-07,lula
"lula e irmão, frei chico,  assaltaram o inss , inocente",2025-05-07,lula
lula roubou o inss.,2025-05-07,lula
lula salvou o inss !!,2025-05-07,lula
"lula destruiu o inss.
não haverá chance de recuperação financeira do fundo sem tirar o pt do poder.
o pt acabou com a aposentadoria no brasil.
o partido (que promove a expropriação) dos trabalhadores.",2025-05-07,lula
"lula salvou o inss 
lula salvou o inss",2025-05-07,lula
"lula salvou o inss!
lula cuida dos aposentados!
lula cuida do povo!

lula é educação! lula é saúde!",2025-05-07,lula
"seguindo todo mundo que comentar aqui:
lula salvou o inss",2025-05-07,lula
isso. lula salvou o inss 🙏,2025-05-07,lula
muito bom kriska: lula salvou o inss,2025-05-07,lula
"🚨 gustavo gayer pede à pgr a prisão preventiva de frei chico, irmão de lula, por escândalo bilionário no inss!",2025-05-07,lula
"👏👏 simples assim  

300 bi roubados p/se reeleger e agora mais 200 bi do bolsolão do inss.

desgoverno bolsonaro é o mais corrupto da historia. a conta logo chega a 1 trilhão que foi roubado do povo. 

votou direita, votou no crime.

lula salvou o inss.",2025-05-07,lula
"lula salvou o inss 
lula salvou o inss 
lula salvou o inss 
lula salvou o inss 
lula salvou o inss
lula salvou o inss",2025-05-07,lula
"viva o nordeste.
lula salvou o inss.",2025-05-07,lula
"lula salvou o inss! 

vai tirar do contribuinte
para pagar ao contribuinte
o dinheiro roubado do contribuinte!",2025-05-07,lula
"lula salvou o inss! 
lula cuida dos aposentados!
lula cuida do povo!
lula contra corrupção!

lula é saúde! lula é educação!",2025-05-07,lula
"foi so o lula sair da prisão que a roubalheira do inss tomou corpo.
bandidos treinados ....",2025-05-07,lula
"janones falando a verdade!
lula salvou o inss",2025-05-07,lula
"lula salvou o inss
lula salvou o inss
lula salvou o inss
lula salvou o inss
lula salvou o inss",2025-05-07,lula
"👏👏👏

escuta essa aí  . seja sujeito homem e desfilie-se do pl. afinal é o partido do chefe dos mensaleiros e agora do bolsolão do inss. 

desgoverno bolsonaro é o mais corrupto da historia. 

votou direita, votou no crime.

lula salvou o inss.
lula salvou o brasil.",2025-05-07,lula
"bolsonaro criou o esquema de fraude no inss em 2019. lula manteve o ministro mesmo com as denúncias na pasta, só demitindo sob pressão. oposição e governo erram ao se acusar: ambos são culpados. enquanto isso, o povo paga a conta.",2025-05-07,lula
"sério mesmo que lula salvou o inss? com o lupi lá? que também foi demitido (ou pediu demissão) no governo dilma? 
não fode!",2025-05-07,lula
"“associa” fraude do inss a lula.

é o negacionismo oportunista movido a dinheiro público e ideologia. o “jornalismo” brasileiro. 

já que começa a conversinha de “vamos regular as redes sociais”. afinal, eles falam a verdade.",2025-05-07,lula
"entendeu ??
lula salvou o inss.
 
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",2025-05-07,lula
"the inss scandal involves several political parties. the workers' party (pt) is linked as the scandal peaked under lula's administration. the democratic labour party (pdt) is connected through alessandro stefanutto, the dismissed inss president. the partido liberal (pl) is involved by calling for a congressional inquiry. the scheme began under michel temer's mdb and grew during jair bolsonaro’s psl/pl terms, suggesting their roles. the complexity makes clear attribution difficult, with ongoing investigations.",2025-05-07,lula
"lula salvou o inss! 
lula cuida dos aposentados!",2025-05-07,lula
"não há evidências diretas que liguem o presidente lula pessoalmente às fraudes no inss, que começaram em 2019, antes de seu mandato. a maior parte (60%) ocorreu em 2023-2024, durante seu governo, o que levanta críticas sobre falta de fiscalização. no entanto, sua administração iniciou investigações, como a operação sem desconto, e demitiu envolvidos, sugerindo esforços para combater o problema. a questão segue controversa, com debates sobre responsabilidade e ações efetivas.",2025-05-07,lula
lula assaltou o inss,2025-05-07,lula
"a verdade sobre o inss que eles não querem que você saiba 🫵🏻

lula salvou o inss",2025-05-07,lula
"lula salvou o inss.
 
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",2025-05-07,lula
"lula imbatível 
lula reeleito 
lula salvou o inss",2025-05-07,lula
lula salvou o  inss,2025-05-07,lula
"sim, lula é total responsável em seu governo teve um aumento abrupto da corrupção no inss.",2025-05-07,lula
"lula assaltou o inss 
lula assaltou os idosos 
lula assaltou o inss 
lula assaltou os idosos 
lula assaltou o inss",2025-05-07,lula
"afim de culpar o governo lula, fizeram um estardalhaço, pediram cpmi do inss e gravaram vídeos recheados de mentiras. agora que tudo virou contra bolsonaro estão calados. 
lula salvou o inss",2025-05-08,lula
"obrigado presidente lula, por desbaratar, barrar, investigar a quadrilha que roubava os aposentados do inss desde o governo bolsonaro. obrigado tbm pelo compromisso de ressarci-los",2025-05-08,lula
"o roubo, desde lula, foi institucionalizado/generalizado n brasil. agu falta com a verdade e mesmo q tivesse iniciado n gov. bolsonaro, ele sancionou a lei contra /roubos n inss. se dependesse só d bolsonaro, ele mandava prender td criminosos diretos/indiretos sem dó, nem piedade",2025-05-08,lula
"bolsonaro sabia e acobertou a corrupção. lula agiu e acabou com o esquema em menos de 24 horas. essa é a diferença entre quem lacra e quem faz.
lula salvou o inss",2025-05-08,lula
"o escândalo de fraudes no inss envolveu descontos indevidos em benefícios de aposentados, totalizando r$6,3 bilhões entre 2019 e 2024. durante o governo bolsonaro (2019-2022), o número de associações autorizadas a fazer descontos subiu de 15 para 35, e alertas de irregularidades em 2019 foram ignorados, possivelmente facilitando fraudes. no governo lula (2023-atual), as fraudes dobraram, atingindo r$2,6 bilhões em 2024, com ação tardia em abril de 2025, quando a operação sem desconto prendeu 192 pessoas. ambos os governos têm responsabilidade: bolsonaro por políticas permissivas e lula por demora na resposta. investigações continuam, e o debate político segue intenso.",2025-05-08,lula
"as informações do vídeo têm base, mas são simplistas. a fraude no inss começou sob bolsonaro (2019-2022), com entidades suspeitas registradas e irregularidades de r$2 bi apontadas pelo tcu em 2020. sua tentativa de contratar militares para o inss, barrada pelo tcu, sugere falhas. porém, a fraude cresceu sob lula (2023-2024), com 60% dos descontos (r$6,3 bi) nesse período. lula investigou e desmantelou o esquema, mas foi criticado por demora, ignorando alertas em 2023. ambos os governos têm responsabilidade: bolsonaro por vulnerabilidades, lula por atrasos. o vídeo exagera ao culpar apenas bolsonaro e exaltar lula, refletindo viés político.",2025-05-08,lula
"brasil

não caia em fake news: fraudes no inss começaram com bolsonaro e foram desbaratadas por lula. novo presidente do inss determinou abertura de procedimento para responsabilizar entidades envolvidas. dinheiro subtraído será devolvido. acesse:",2025-05-08,lula
"o ministro da agu na foto é provavelmente jorge messias, indicado pelo presidente luiz inácio lula da silva em dezembro de 2022. a afirmação sobre ""engenharia criminosa"" no governo bolsonaro refere-se a fraudes no inss, que começaram ou foram facilitadas nesse período, mas continuaram e cresceram sob lula. ambos os governos têm responsabilidade compartilhada, segundo evidências.",2025-05-08,lula
"é curioso como uma quadrilha do inss surgiu justo no governo que criou a lei pra impedir esse tipo de golpe🤔 e mais curioso ainda é que o auge do roubo foi em 2023, já com lula no comando. ou bolsonaro inventou a máquina do tempo, ou tem petista terceirizando a culpa.",2025-05-08,lula
"olha o velho babão …que do governo bolsonaro infeliz,o presidente bolsonaro descobriu desvios e colocou transparências no inss!sabe quem derrubou ??o larápio lula !prq será?podem falar o q quiserem ,lula está envolvido nessa corrupção absurda!",2025-05-08,lula
"presidente lula vai devolver dinheiro roubado de aposentados desde os governos temer e bolsonaro
""lula não quer que nenhum aposentado responda por essa roubalheira que ele e o inss foram vítimas"". saiba como será feita a restituição",2025-05-08,lula
"vdd pq janones tá mentindo q inss começou com bolsonaro... pq não fala a vdd q começou no gov dilma temer..confessou rachadinha, pt põe ele pra defende los...kkkk cruzessss tem q falar q bolsonaro blindou p/ acabar com roubo e lula derrubou.. os gráficos tão aí.. obg",2025-05-08,lula
"bilhões e bilhões foram roubados em uma fraude do inss.  ""mas começou com o bolsonaro""  não, já acontecia bem antes.  ""mas foi o lula que resolveu investigar""  não foi, foi uma denúncia no sergipe que levou a uma investigação do mpf e da pf. diga-se de passagem a investigação foi feita após muita insistência da denunciante.  ""mas o lula agiu rápido""  não é verdade, o presidente, por exemplo, só desligou o ministro da previdência após muita pressão popular. lupi, inclusive, admitiu para veículos de mídia, que a pasta demorou para tomar providências.  ""mas o governo vai ressarcir todo mundo""  não vai. ressarcir significa punir os culpados e recuperar o valor roubado. se for realmente fazer algo, que ainda é incerto, o governo vai apenas emitir dinheiro para pagar o rombo. ou seja, usar o dinheiro das vítimas (e de gente inocente) para pagá-las.  ""e o bolsonaro?"" ...  não adianta argumentar com essa gente. os caras sempre vão ter uma desculpa para passar pano para o lula... é impressionante!",2025-05-08,lula
"the inss fraud began in 2019 under bolsonaro, but no specific investigations were ordered despite mp 871's implementation to combat fraud. reasons for inaction are unclear, possibly due to ineffective enforcement or institutional issues. mp 871 was revoked by congress on may 5, 2025, as a legislative decision, not attributed to a single individual's influence. lula's administration started probes in 2023, escalating actions in 2025, though the fraud grew significantly in 2022-2023. both administrations face scrutiny for their handling of the issue.",2025-05-08,lula
"anta, para de mentir! não há prova de bolsonaro negando vacina ou roubando ninguém. descontos no inss? investigação em curso, sem ligação direta com ele. ressarcimento? pergunta pro lula, que tá fazendo propaganda. ""sem anistia"" é só gritaria de militante. acorda!",2025-05-08,lula
"drácula, para de espalhar lorota! o tal ""esquema"" do bolsonaro é conversa fiada, e agora o lula quer posar de salvador com reembolso antecipado do nosso dinheiro que a quadrilha do pt roubou? pura politicagem! o inss precisa é de gestão séria, não de vampiros sanguessugas.",2025-05-08,lula
"as informações do vídeo têm base parcial. a fraude no inss começou em 2019, sob bolsonaro, com mudanças regulatórias que facilitaram descontos indevidos, estimados em r$6,3 bilhões. o acúmulo de 2 milhões de pedidos de aposentadoria ocorreu devido à redução de contratações. investigações começaram sob lula em 2023, com a operação ""sem desconto"" em 2025. porém, o esquema pode ter raízes anteriores a bolsonaro, e não há provas diretas contra ele. a responsabilidade é debatida, com apoiadores de lula destacando sua ação e os de bolsonaro alegando que o problema é anterior. investigações continuam para esclarecer.",2025-05-08,lula
"você é nojenta.
no governo do lula a fraude saltou de 2 para quase 7 bi.
tenho certeza que você apoiou quando derrubaram as travas que o bolsonaro colocou no inss para evitar o que vocês roubaram.",2025-05-08,lula
"que mentira do cacete. 

bolsonaro editou a.mp871 contra esses desvios de sindicatos, pt fez campanha contra e derrubou a mp.

sem falar que de 19 operações da pf contra fraude no inss, 18 foram nos governos do pt.
16 em governo lula!!!!!

.",2025-05-08,lula
"fraude bilionária no inss. um novo relatório da controladoria-geral da união mostrou que o esquema de descontos em massa começou em 2016, diminuiu no governo bolsonaro e explodiu no governo lula.",2025-05-08,lula
"o vídeo de nikolas ferreira é mais um exemplo de desinformação e manipulação política. ele distorce os fatos e ignora que o escândalo do inss começou em 2019, no governo bolsonaro. o tse já o condenou por espalhar fake news contra lula. é hora de parar com essa enganação!",2025-05-08,lula
"segundo bessias, o moleque de recados do pt, o governo anterior montou um esquema criminoso para fraudar  o inss. 
o interessante é que o irmão de lula e  outros esquerdistas se aproveitaram  do esquema de bolsonaro e quintuplicaram a aposta. 

a realidade é que bolsonaro aos 17 dias de governo, tomou os primeiras providências para coibir as fraudes.",2019-01-18,lula
"agora o bolsonarismo vai ficar maluco. 
lula pode sofrer impeachment por omissão nas fraudes do inss. 
bolsonaro não dorme mais.",2025-05-08,lula
"quando era bolsonaro queriam associar ele a tudo mesmo sem evidência,mas não conseguem associar a fraude do  a lula mesmo com o sindicato do irmão do lula incluindo 3,2 mil novos filiados por dia, o sindinapi q atuou sem os requisitos exigidos para realizar os descontos",2025-05-08,lula
"andré janones' involvement in ""rachadinha,"" confirmed by his 2025 agreement to return r$131,500 and pay a fine, undermines his credibility to accuse others of corruption. the inss fraud, costing up to r$8 billion, intensified under bolsonaro’s presidency but began earlier and continued under lula, making blame complex. both sides face criticism, and janones’ accusations lack moral weight due to his own admitted wrongdoing.",2025-05-08,lula
"a fila está andando. 
ex presidente do inss no governo bolsonaro é demitido após aparecer em inquérito do roubo dos aposentados e pensionistas. 
bolsonaro na cadeia.
lula salvou o inss.",2025-05-08,lula
"vemos que essa patifaria do inss começou 1990, lula assumiu em 2003, roubou? sim, é corrupto? sim! bolsonaro era presidente no período que ainda rolava os roubos? sim! ele é um inútil? sim! porém, vemos que o brasil tá mais fudido que imaginávamos, ambos morrendo, nada mudará!",2025-05-08,lula
se a culpa é do bolsonaro... então por que estão contra a cpmi que vai provar que lula não sabia de nada???,2025-05-08,lula
quase três anos do governo de  ! coloca a culpa nos verdadeiros bandidos. bolsonaro já passou o bastão há tempos e o  trocou as cadeiras do inss. único culpado de verdade é o governo de lula e seus aliados.,2025-05-08,lula
"não é só ver a queda vertiginosa no governo bolsonaro,isso se deu devido à mp que o bolsonaro baixou ainda em 2019,tentar ingualar o governo bolsonaro com o de lula é uma falsa equivalência,detalhe quem está contra a cpi do inss é o governo e seus aliados,não o bolsonaro",2025-05-08,lula
"os enviados de trump no brasil estão deixando políticos e ministros sem dormir⌛️

tags| dino inss robert prevost milei o psol lularoubaaposentados  trump constituição bolsonaro",2025-05-08,lula
"ei  , o presidente bolsonaro já no início do mandato em 2019 buscou agir através de mp para combater possíveis fraudes no inss.
objetivamente qual mp ou proposta o lula apresentou para combater essa corrupção no inss ?",2019-01-18,lula
2 anos depois do governo bolsonaro  várias denúncias e mais de 90 bilhões e agora que descobriu. até o irmão do lula envolvido frei chico. agora vamos a cpi do inss. pra descobrir a verdade.,2025-05-08,lula
me explica pq o sindicato do irmão do lula foi o que mais recebeu dos roubos dos aposentados? bolsonaro ajudou o irmão do lula? pq demitiu o lupi se foi nesse governo que salvou o inss? pq o pt não quer a cpi pra investigar e punir o bolsonaro?,2025-05-08,lula
"divulguem a verdade bolsonaro trabalhou para conter roubos no inss.

a turma do luladrão roubou os aposentados do inss.",2025-05-08,lula
"your point about investigative independence exposing corruption is backed by evidence. under lula, cases like mensalão (2005) and recent inss fraud (2025) were investigated, leading to convictions and resignations. bolsonaro likely tried to suppress probes, especially involving his family, as seen in his 2020 federal police interference attempts. historically, brazil’s military dictatorship and fascist regimes suppressed inquiries, hiding corruption. however, delays in lula’s fraud response and ongoing probes under bolsonaro suggest complexity. consistent, unbiased investigations are key.",2025-05-08,lula
sai de narnia animal. quem roubou o inss foi bolsonaro. lula descobriu o roubo e sabendo que iria sobrar pra vcs querem culpar o lula. o stf n admitiu isso ler a porra do negocio direito. verme inutil e perdedor.,2025-05-08,lula
"rsrss!! inclusive o sindicato onde o irmão do luladrão é prrdidente???? rsrsr esses ptistas são uns comediantes!
inss: em resposta a nikolas, gleisi diz que 'maior parte' de entidades investigadas começou a atuar no governo bolsonaro | economia | o globo",2025-05-08,lula
"pergunta pro bolsonaro sobre o roubo do inss. ele sabe bem mais do que o lula, pois a patifaria começou no governo dele.",2025-05-08,lula
"the claim that the pt voted to end the law to combat fraud in the inss is false, per fact-checks by lupa and estadão. lei nº 13.846/2019 remains in effect, and changes in 2022 were under bolsonaro, not lula. the lula government has taken action against fraud, dismissing the inss president and suspending agreements after a r$ 6.3 billion scandal. no evidence supports the claim of a pt vote to end the law. verify information to avoid misinformation.",2025-05-08,lula
"@carlambolazico   the inss fraud, totaling r$6.3b from 2019-2024, began under bolsonaro, with a 2022 rule change easing unauthorized deductions. it peaked in 2023-2024 under lula, with 10 entities making 100k-250k deductions monthly, raising cgu concerns. lula’s government acted by dismissing the inss president and starting restitution in may 2025. both administrations share responsibility due to systemic issues.",2025-05-08,lula
"vocês são a origem do mal 🤬 os pagamentos começaram em 2016 no governo dilma-temer. com bolsonaro seguiram praticamente igual, mas explodiu em roubalheira no governo corrupto do lula com todos seus apadrinhados que infestaram o inss, em 2023 e 2024. fonte: cgu",2025-05-08,lula
"presidente jair bolsonaro criou a medida provisória 871, assinada em 18 de janeiro de 2019, como parte da reforma da previdência para combater fraudes no inss. a medida buscava revisar benefícios e apertar regras, sendo incorporada à reforma de 2019, que elevou idades de aposentadoria e aumentou contribuições. a fraude no inss, iniciada em 2016 e ampliada na gestão atual de lula, envolve desvios de r$ 1,1 bilhão, com investigações em curso.",2025-05-08,lula
"chega de farsa! lula salvou o inss!
nikolas tentou enganar a todos com seu vídeo sobre a fraude do inss, mas a verdade é que quem atacou os aposentados foi o governo bolsonaro!
vamos juntos e juntas, analisar os fatos para não cair em fakenews!",2025-05-08,lula
"fraudes no sistema de seguridade social do brasil começaram na década de 1920, sob o governo de artur bernardes, com as caixas de aposentadorias e pensões. o inss, criado em 1990, herdou esses problemas. casos ocorreram em vários governos, como os de lula e bolsonaro. a fraude recente (2019-2024) iniciou no governo bolsonaro e foi descoberta em 2025, sob lula. é difícil atribuir a um único governo devido à natureza sistêmica do problema.",2025-05-08,lula
"lula salvou o inss.
bolsonaro roubou os aposentados.",2025-05-08,lula
