mensagem,data,aspecto
o calango ladrão lula que rouba o país em 6 bilhões só no inss e vem gente idiota falar que o bolsonaro. deixa de ser otária e veja a realidade,2025-05-04,lula
"fraudes no inss não começaram em um único governo. há registros de corrupção no sistema desde as gestões de fernando henrique cardoso (1995-2002), com esquemas como pensões rurais falsas. sob bolsonaro (2019-2022), autorizações de entidades facilitaram fraudes, que cresceram. no governo lula (2023-atual), o volume de descontos indevidos explodiu, atingindo bilhões em 2024. em 2025, lula tomou medidas, como demissões e bloqueio de ativos, mas só após o escândalo. o problema é histórico e complexo, não iniciado ou resolvido por um só governo.",2025-05-04,lula
"até isso essa praga fo bolsonaro fez. deixou montar uma quadrilha para assaltar os idosos dentro do inss. ainda bem que descobriu isso no governo lula e estão investigando, prendendo e vão ressarcir a todos os que foram lesados.",2025-05-04,lula
"a única atitude do bolsonaro foi deixar os bolsonaristas roubando o inss por 4 anos seguidos. o lula chegou no governo e não criou desculpas, botou a pf trabalhar e acabou com o esquema que vocês criaram. aprende khenga de miliciano: isso é trabalho! não são desculpas furadas1",2025-05-04,lula
"farroferro mentiroso cínico falastrão querer atacar lula, a todo custo com mentiras e esconder o careca d inss, q duor 1 milhão n campanha d bolsonaro, segundo jornal 247 esse é uns dos bolsonaristas q ver crime sobre eles, e acusa os outros agora tão dizendo q o careca é petista",2025-05-04,lula
"essas fraudes do inss que se iniciaram em 2019,por autorização de bolsonaro e perpassou todo o seu governo. desde aquela época a imprensa já denunciava mas ele proibiu os ministros moro e anderson torres chefes da de investigarem.só com lula se pode investigar.",2025-05-04,lula
urgente: pf acaba de confirmar que onyx lorenzoni recebeu repasse de r 60 mil de empresa que roubava aposentados no esquema do inss. lula acabou com a corrupção que o governo bolsonaro iniciou!!   quem é mesmo o larápio?,2025-05-04,lula
"ainda no fantástico, vimos o inicio do desmonte da associação criminosa que roubava os aposentados e pensionistas do inss. na semana passada o presidente lula fez um pronunciamento firme e disse que deseja ver todos presos e punidos pelos crimes cometidos.",2025-05-04,lula
"está mp foi criada por @jairbolsonaro para coibir as fraudes no inss, e o pt de lula, randolfe rodrigues e drácula foi responsável por derrubar esta mp. deu no que deu esta é a verdade !",2025-05-04,lula
não há risco ao menos para o presidente lula não foi ele que praticou essa história do inss foi o governo passado o lula tá querendo cobrar para todos os que foram coniventes com a roubalheira,2025-05-04,lula
"eu já sabia que a fraude no inss tinha começado em 2019, mas só o governo lula  fez a investigação e vai punir os culpados!!!",2025-05-04,lula
"escândalo do inss irmão do lula entregou tudo! o resultado? um judiciário militante, uma imprensa domesticada, uma educação doutrinária — e um povo amordaçado sob o falso verniz da legalidade. ajude a compartilhar o máximo possível este vídeo e deixe sua opinião nos comentários!!!  siga: mauriciocostars ",2025-05-04,lula
a fraude do governo lula no inss #fantástico #lula #ladrão,2025-05-04,lula
"nos anos de 20242025 o esquema do inss, roubalheira de r4 bilhões. sindicato do irmão de luiz inácio lula da silva envolvido na roubalheira.",2025-05-04,lula
"o roubo do inss começou e o lula nem era presidente da república. quando a pf e mp se pronunciarem e elencarem os culpados, aí eu falo alguma coisa, do contrário não vou ficar falando bosta igual você.",2025-05-04,lula
irmão de luiz inácio lula da silva à partir 20232024 envolvido no esquema do inss.,2025-05-04,lula
"o esquema do inss começou em 2016, no governo temer, com deduções de r 413,2 milhões. teve um aumento vertiginoso após 2022, no governo bolsonaro, devido a mudanças de política, atingindo a marca de bilhões em 2023, já no governo lula.",2025-05-05,lula
"roubo que vem desde os governos temer e bolsonaro, que nada fizeram. foi a pf do lula quem investigou e descobriu. aliás, mesma pf que investigou os golpistas. esta cpi vai ser boa para sabermos quem é o tal bolsonarista ""careca do inss"".",2025-05-05,lula
"oi! vamos imaginar que o inss é como uma caixinha onde guardamos dinheiro para ajudar idosos. há muito tempo, alguém começou a tirar dinheiro dessa caixinha sem permissão. isso ficou pior quando o bolsonaro era presidente (2019-2022), mas ninguém olhou direitinho na época. agora, no governo lula (2025), a polícia investigou e descobriu o problema, prendendo quem fez errado. então, o problema vem de antes, cresceu com bolsonaro, e foi investigado com lula. é como encontrar um buraco na caixinha e só agora consertar!",2025-05-05,lula
"fraude no inss sempre teve. bolsonaro sancionou a mp 871 que combatia a fraude , porém foi derrubada pelo congresso, inclusive pt. no governo lula triplicou a fraude . se não fosse culpa desse governo o ministro nem tinha saído, né mesmo??? ",2025-05-05,lula
"o roubo acontece desde os governos temer e bolsonaro, que nada fizeram. foi a pf do lula quem descobriu. alias, mesma pf que investigou os golpistas. agora queremos saber mais sobre o careca do inss, bolsonarista de carteirinha.",2025-05-05,lula
"não sou de esquerda nem de direita. sou grok, uma ia neutra criada pela xai, focada em fornecer informações equilibradas com base em evidências. o escândalo de corrupção no inss, debatido no contexto da sua pergunta, envolve os governos bolsonaro (2019-2022), quando o inss foi aberto a entidades suspeitas, e lula (2023-2025), quando a fraude escalou, mas ações como a operação ""sem desconto"" foram tomadas. a controvérsia reflete a polarização política, mas meu papel é informar, não tomar partido.",2025-05-05,lula
"oi! vamos imaginar que o inss é como uma caixinha onde guardamos dinheiro para ajudar os avós. em 2019, quando o tio bolsonaro era o chefe, algumas pessoas começaram a tirar dinheiro dessa caixinha sem pedir, e isso foi errado. ninguém parou pra ver o que estava acontecendo naquela época. agora, o tio lula é o chefe, e em 2025 ele disse: ""vamos investigar isso!"" aí, descobriram o problema e começaram a consertar. mas sabe o que é importante? o problema começou antes, com o tio bolsonaro, e cresceu muito até o tio lula decidir arrumar. então, os dois lados têm um pouco de responsabilidade, mas agora estão tentando resolver!",2025-05-05,lula
"sim, a notícia é verdadeira: sete dos nove convênios ligados à fraude no inss foram assinados durante o governo bolsonaro (2019-2022). no entanto, a fraude cresceu significativamente sob lula, atingindo r 2,8 bilhões em 2024. mudanças legislativas no governo bolsonaro facilitaram o esquema, enquanto investigações e ações para combatê-lo começaram com lula. ambos os lados têm responsabilidades, mas o caso reflete falhas compartilhadas.",2025-05-05,lula
por que fraude no inss cresceu desde 2023 na realidade o que tem de imprensa golpista que critica o governo lula são muitas mais se calam contra o roubo do bandido do bolsonaro investigados por roubo do inss todas ficam caladas.,2025-05-05,lula
"olha o amigo de lula que recebia pagamento do inss, espara ai esse ai é parceiro de crimes de bolsonaro!",2025-05-05,lula
"a responsabilização de bolsonaro pelos sete acordos assinados durante seu governo (2019–2022) decorre do fato de que eles facilitaram fraudes no inss, segundo investigações. a fraude, porém, começou em 2016 e escalou sob lula, com 60 dos r6,3 bilhões desviados em 2023–2024. a revogação de uma lei antifraude em 2022, pelo congresso, também contribuiu. o problema é sistêmico, com responsabilidades compartilhadas entre gestões e falhas no inss.",2025-05-05,lula
"a esquerda está num mato sem cachorro nesse imbróglio do inss. tentaram a narrativa dos culpados será temer e bolsonaro, caiu por terra. a cada dia a fraude toma proporções gigantescas. o governo lula vai aguentar ou sucumbir?",2025-05-05,lula
não começou no governo bolsonaro sempre existiu esse esquema tinha no governo temer no governo dilma e no primeiro governo do lula só que no governo do temer e do bolsonaro o roubo era menor e não era feito pelo presidente mas pelo próprio inss,2025-05-05,lula
"o vídeo aborda uma fraude no inss, onde r 6,3 bilhões foram desviados de aposentados entre 2019 e 2024. começou no governo bolsonaro, com entidades suspeitas autorizadas em 2021-2022. no governo lula, a fraude cresceu, com 60 do valor em 2023-2024. ambos os lados têm culpa: bolsonaro por permitir o início, lula por não conter a escalada. investigações em 2025 revelaram o esquema, levando a prisões e demissões. é um caso complexo, com debates políticos sobre quem é mais responsável. para aprender política, entenda que governos são cobrados por ações e omissões, e fraudes assim afetam a confiança pública.",2025-05-05,lula
"verdade sobre a fraude no inss: governo lula está tirando debaixo do tapete a sujeira empurrada por bolsonaro! chega de desinformação! na gestão anterior, delegados eram afastados por investigar possíveis fraudes. hoje a polícia federal investiga com autonomia! abaixo a corrupção",2025-05-05,lula
bolsonaro ladrão de jóias e de aposentados e pensionistas do inss. viva o governo lula que trabalha e investiga. 2026 lula outra vez ,2025-05-05,lula
"essa reunião de lula com corruptos da fraude do inss , não levará a sua inegibilidade, ou só vale para bolsonaro que se reuniu com embaixadores ?",2025-05-05,lula
"olá! a fraude no inss começou há décadas, com registros desde os anos 1980, e continuou em 2019-2024, afetando os governos bolsonaro (2019-2022) e lula (2023-atual). bolsonaro implementou revisões de benefícios, enquanto lula intensificou investigações, como a operação sem desconto, que revelou fraudes de r 6 bilhões. nenhum governo acabou completamente com a fraude, que persiste devido a problemas sistêmicos. ambos tomaram medidas, mas a responsabilidade é compartilhada.",2025-05-05,lula
"relembrar é viver. em 2022 lula o ladrão e corrupto, revogou a medida provisória de bolsonaro contra fraudes no inss, e não demorou para desviarem mais de 6 bilhões dos aposentados.",2025-05-05,lula
"a fraude no inss, com perdas de r 6,3 bilhões entre 2019 e 2024, envolveu descontos indevidos durante os governos bolsonaro e lula. sob bolsonaro, 20 acordos com entidades suspeitas foram assinados, iniciando a fraude. sob lula, as deduções cresceram de r 1,2 bilhão em 2023 para r 2,8 bilhões em 2024, com atrasos na ação. frei chico, irmão de lula, é vice-presidente de um sindicato investigado, mas não foi diretamente alvo. não há evidências de que ele seja responsável pela maioria dos pedidos fraudulentos. a responsabilidade parece compartilhada, com falhas sistêmicas em ambos os governos.",2025-05-05,lula
''fraude do inss é culpa do governo lula ou do governo bolsonaro?'' as pessoas estão mais preocupadas com essa guerrinha desgraçada do que punir os culpados e indenizar as vítimas e isso me deixa puta,2025-05-05,lula
fraude do inss é culpa do governo lula ou do governo bolsonaro? o que é fato na batalha de versões,2025-05-05,lula
"o vice-presidente do sindicato ligado ao assalto ao inss, frei chico, é irmão de lula ou de bolsonaro?",2025-05-05,lula
é por isso que a oposição quer a cpi do inss para desmascara bolsonaro em conluio com o irmão do lula? tomara que consiga essa cpi para livrar lula e bolsonaro e o irmão de lula irem presos. ,2025-05-05,lula
"na boa ,tem que derrubar hugo motta e principalmente o sr davi alcolumbre que só viaja e ainda trava de propósito em ajuda ao lula a cpmi inss",2025-05-05,lula
"urgente - acaba de ser revelado um esquema de corrupção de r 90 bilhões no governo lula, por meio de empréstimos consignados no inss, afetando 35 mil pessoas só em 2023!",2025-05-05,lula
"mai claro impossível. os pagamentos começaram em 2016 no governo dilma-temer. com bolsonaro seguiram praticamente igual, mas explodiu em roubalheira no governo corrupto do lula com todos seus apadrinhados que infestaram o inss, em 2023 e 2024. fonte: cgu",2025-05-05,lula
"isso não é jornalismo é militância e submissão #comunoglobalista rede globo trabalha para não perder a tetinha da máquina pública a globo trabalhou pra fritar #lupi e blindar lula no caso do #roubo do #inss. lupi caiu. mas lula indicou #wolney, o segundo da pasta, pra assumir seu lugar. trocou seis por meia dúzia, já que o novo ministro também estava nas reuniões em que o governo foi alertado sobre a fraude. e agora, globo",2025-05-05,lula
"oi! imagina que o inss é como uma caixinha de dinheiro para ajudar aposentados. em 2019, quando bolsonaro era presidente, algumas pessoas começaram a tirar dinheiro dessa caixinha sem permissão, mas ninguém investigou direito na época. quando lula virou presidente em 2023, ele mandou a polícia olhar direitinho essa bagunça. em 2025, descobriram que o roubo foi enorme, de r 6,3 bilhões! então, o problema começou com bolsonaro, mas só com lula começaram a investigar e tentar arrumar tudo.",2025-05-05,lula
algum togado pediu explicações a lula e lupi sobre o roubo no inss?,2025-05-05,lula
"@sf_moro @brisa_star1313 o esquema do inss começou em 2016, no governo temer, com deduções de r 413,2 milhões. teve um aumento vertiginoso após 2022, no governo bolsonaro, devido a mudanças de política, atingindo a marca de bilhões em 2023, já no governo lula.",2025-05-05,lula
@grok o governo lula sabia do da corrupção no inss #impeachmentdolulajá,2025-05-05,lula
"sobre a fraude no inss, investigações apontam desvio de r 6 bilhões, afetando 6 milhões de aposentados desde 2019. o esquema envolveu descontos não autorizados via associações. a polícia federal e cgu desmantelaram a rede, com prisões e bens apreendidos. há debate político: lula diz que seu governo resolveu, mas a oposição pede cpi. a complexidade do sistema e falhas passadas dificultam soluções. é crucial investigar, punir culpados e recuperar fundos para os prejudicados. grok.com",2025-05-05,lula
"enquanto misso os 9 demônios que comndam o @stf_oficial seguem perseguindo e oprimindo os indefesos e inocentes, enquanto se fazem de mudos, surdos e cegos para o roubo bilionpário de velkhinhos do inss pela gestão lula.",2025-05-05,lula
governo lula anuncia medidas para reembolsar aposentados vítimas de descontos indevidos no inss https:www.msn.compt-brnoticiasbrasilgoverno-lula-anuncia-medidas-para-reembolsar-aposentados-vc3adtimas-de-descontos-indevidos-no-inssar-aa1ecyai?ocidsocialshare na realidade o governo lula anuncia que vai indenizar aposentados e vítimas de descontos indevidos no inss.,2025-05-05,lula
"muito sério! vi os posts dele do insta e do x. atuante no governo bolsonaro, curiosamente com o @lula no poder, não existem mais erros. não deu um pio sobre a fraude do inss, uma pena, não devemos ter políticos de estimação.",2025-05-05,lula
"houve um rombo de 90 bilhões, fraude no inss, corrupção governo lula, isto não te assusta?! milhões de aposentados que recebem uma miséria foram roubados, não te revolta nem um pouco ?!",2025-05-05,lula
"o sindicalista lula—não sabia de descontos feitos por sindicatos de 6,3 bilhões em cima de aposentados, çei.... e agora que lucrou —90 bilhões em empréstimos não solicitados arrecadados pela própria administração dele, do inss? pro inferno quem ainda defende este estelionatário!",2025-05-05,lula
"boa noite! mp 8712019, assinada por bolsonaro, virou a lei 13.8462019 e buscou combater fraudes no inss, revisando benefícios e economizando r9,8 bi. permitia acesso a dados fiscais e do sus para verificar elegibilidade. porém, sua eficácia foi limitada, e uma regra de revalidação de entidades foi revogada em 2022, enfraquecendo o controle. a fraude no inss, com descontos não autorizados, começou a crescer em 2019 e explodiu em 2024, sob lula, indicando falhas de ambos os governos. ",2025-05-06,lula
"bolsonaro foi negociar fertilizantes, babaca. e o luladrão foi fazer o que em pleno escândalo do inss?",2025-05-06,lula
"olá! sobre a fraude no inss, estima-se que r6.3 bilhões foram desviados de 2019 a 2024, afetando mais de 4 milhões de aposentados. a fraude começou em 2016, cresceu sob bolsonaro (2019-2022) com mudanças legislativas em 2022, e atingiu o pico em 2023-2024 sob lula. o governo lula desmantelou o esquema em abril de 2025, mas 60 do valor ocorreu em seu mandato. a operação sem desconto levou a prisões e apreensões de r177 milhões. a responsabilidade é debatida: bolsonaro facilitou com menos fiscalização, mas lula enfrentou críticas pelo pico.",2025-05-06,lula
"convênio, no governo bolsonaro. roubalheira, no governo lula. até aqui nenhuma novidade. … o bolsonaro editou a mp 871 pevitar a roubalheira, pt foi contra. milhares de aposentados suplicaram ao inss do gov. lula p cessar os descontos, não fizeram nada!",2025-05-06,lula
"é possível que a gestão bolsonaro tenha contribuído para o rombo do inss, especialmente por mudanças legislativas que enfraqueceram controles contra fraudes e pela autorização de instituições suspeitas entre 2019 e 2022. no entanto, a fraude atingiu seu pico em 2023-2024, sob lula, sugerindo responsabilidade compartilhada. a medida provisória 871 (2019) e a mp 1107 (2022) facilitaram o aumento das fraudes, mas o problema começou antes, em 2016. ambos os governos enfrentam críticas, e o déficit reflete desafios fiscais mais amplos do brasil.",2025-05-06,lula
"pois é ele quis beneficiar o irmão do lula o frei chico, você sabia que bolsonaro é amigo dele, bolsonaro fez tudo para facilitar o roubo do inss para a esquerda que ele tanto adora, interessante que os ladrões são todos de esquerda, kkkk a que ponto chega um imbecil.",2025-05-06,lula
"mentira, tia. a lei 13.8462019 de bolsonaro visava combater fraudes no inss, mas foi revogada em 2022 pelo congresso. fraudes começaram em 2019, mas explodiram em 2023-24 (r4,1 bi) sob lula, com omissão do inss. cgu e pf investigaram em 2023.",2025-05-06,lula
"nicolas, o rombo no inss atravessa governos, inclusive o de bolsonaro. a justiça, que nem prendeu bolsonaro por tentativa de golpe, vai demorar a achar culpados. lula, solto por ações e omissões do próprio bolsonaro, posar de investigador é irônico.",2025-05-06,lula
"a fraude no inss, com r 6,3 bilhões em descontos indevidos de 2019 a 2024, é um problema complexo. em 2022, o governo bolsonaro revogou medidas antifraude, o que críticos dizem ter facilitado o esquema. em 2024, o governo lula agiu, demitindo o presidente do inss e lançando a operação sem desconto, com apreensão de r 177 milhões em bens. críticos apontam demora na resposta de lula, enquanto a revogação de 2022 é questionada. o problema, iniciado em 2016, atravessa gestões, exigindo responsabilidade compartilhada.",2025-05-06,lula
"a notícia não é totalmente verdadeira. a fraude no inss começou em 2016, sob temer, não em 2019, durante o governo bolsonaro, como alegado. houve escalada significativa entre 2019 e 2022, continuando no governo lula, com 63,75 das perdas em 2023-2024. não há evidências diretas ligando a família bolsonaro à fraude. ambos os governos têm responsabilidade por falhas de fiscalização, indicando um problema sistêmico.",2025-05-06,lula
"em 2022, o presidente jair bolsonaro sancionou a revogação de normas que combatiam fraudes no inss, como a remoção da exigência de consentimento para descontos. em 2024, sob o governo de luiz inácio lula da silva, foram tomadas medidas como a operação sem desconto, suspensão de acordos com 11 entidades e implementação de autenticação biométrica para coibir fraudes.",2025-05-06,lula
"olá ! a suposta fraude de 90 bilhões no inss parece exagerada; evidências apontam para 6,3 bilhões entre 2019 e 2024. o esquema começou em 2016, sob temer, e cresceu nos anos seguintes. durante o governo bolsonaro, sete acordos ligados à fraude foram assinados, mas as investigações se intensificaram com lula, resultando em demissões e apreensões. a responsabilidade política é disputada, refletindo a polarização no brasil.",2025-05-06,lula
"olá! você levanta um ponto válido sobre a corrupção no contexto da fraude do inss. a análise mostra que o problema atravessa os governos bolsonaro e lula, com raízes sistêmicas na governança de coalizão brasileira, típica de democracias capitalistas. - a fraude começou a se estruturar entre 2019 e 2022, com 10 das 11 entidades investigadas autorizadas nesse período. - já entre 2023 e 2024, os descontos cresceram 84, indicando falhas contínuas de fiscalização. isso sugere que a corrupção é mais um reflexo de problemas estruturais do sistema político brasileiro do que de um governo específico. a bandeira da corrupção, nesse caso, pode sim ser usada para atacar adversários, em vez de promover reformas profundas.",2025-05-06,lula
"na verdade, é bem provável que não, visto que no governo do bolsonaro o crescimento de fraudes no inss foi absurdamente baixo comparado com o crescimento no governo lula, então as chances da mãe dele ter sido roubada no governo bolsonaro é a surdamente baixa.",2025-05-06,lula
", sobre o caso do inss: 1. faz sentido bolsonaristas culparem lula, pois a fraude cresceu 60 (r3,78 bi) em 2023-2024, mas começou com bolsonaro, que autorizou 10 das 11 entidades envolvidas. ambos têm culpa. 2. um governo que permite investigações, como lula com a operação sem desconto, tende a ser mais eficiente contra corrupção, mas atrasos, como os de lupi, reduzem eficácia. bolsonaro teve menos ações visíveis. 3. a ausência de denúncias sugere corrupção oculta, como sinais iniciais ignorados sob bolsonaro. investigações de lula contrastam, mas o contexto político importa. é um tema complexo, com argumentos válidos de ambos os lados.",2025-05-06,lula
"cara, não é nem defendendo o lula sabe. mas o esquema de fraude do inss supostamente começou exatamente em 2019. então é até complicado defender saber, ainda mais levando em conta o impacto do bolsonaro pro fim da lava jato.",2025-05-06,lula
"jornalistas irresponsável noticias mentirosas q faz p esconde as entidades q mais fraudaram o inss sete d nove entidades envolvidas em fraudes foram no gov. bolsonaro, esses jornalistas bolsonaristas quer criar guerra psicológica buscando mentiras para culpar gov. lula,",2025-05-06,lula
"os bolsonaristas tentam com mentiras esconder que o roubo do inss começou no governo bolsonaro, e querem transferir a responsabilidade para o governo do presidente lula, que ao tomar conhecimento exigiu uma investigação séria e transparente, parabéns deputado zarattini!",2025-05-06,lula
"a opinião de ciro no vídeo é em grande parte condizente com os fatos. ele acerta ao dizer que o escândalo do inss começou com temer, cresceu com bolsonaro e se intensificou com lula, com fraudes alcançando r2,8 bilhões em 2024, próximo dos r3 bilhões que ele menciona. no entanto, há pontos de debate. sua defesa da integridade pessoal de lula é mais subjetiva e não aborda totalmente a responsabilidade política de lula no caso. além disso, os valores citados por ciro são um pouco mais altos que os números oficiais, o que pode ser visto como uma leve imprecisão. em resumo, a análise de ciro está bem fundamentada historicamente, mas há nuances que geram controvérsia.",2025-05-06,lula
"medida provisória 8712019, assinada por bolsonaro, buscou combater fraudes no inss, com revisões de benefícios e regras mais rígidas, visando economizar r 9,8 bilhões. convertida na lei 13.8462019, teve impacto debatido, com críticas por dificultar acesso a benefícios legítimos, como de trabalhadores rurais. o governo lula investiga fraudes de r 6,3 bilhões (2019-2024), com prisões e demissões, como a do ministro carlos lupi. ambos os governos agiram, mas a eficácia e a responsabilidade pelo problema seguem em disputa.",2025-05-06,lula
"sim, a fraude no inss é real, com r6,3 bilhões desviados de 2019 a 2024, afetando 6 milhões de aposentados. começou em 2019, sob bolsonaro, e continuou no governo lula. não há evidências diretas ligando lula, janja, maduro ou putin à fraude, apesar da conexão do irmão de lula com uma organização envolvida. lula e bolsonaro são rivais políticos, e a culpa é disputada entre eles, com cada lado apontando falhas do outro. o governo lula tomou medidas, como demitir o presidente do inss, mas a responsabilidade é complexa devido à transição de gestões.",2025-05-06,lula
"ciro parte pra cima de lula por escândalo no inss: vão transferir para auxiliares? ex-presidenciável responsabilizou o petista, bolsonaro e temer por esquema de fraudes em aposentadorias e pensões  contrafatos terça, 06 de maio  17h34",2025-05-06,lula
"foi graças à pf do lula que vcs decobriram o escândalo do inss, que vem desde os governos temer e bolsonaro, que nada fizeram. aliás , essa é a mesma pf que investigou os golpistas. boa essa pf, hein?! agora queremos saber mais sobre o bolsonarista ""careca do inss"".",2025-05-06,lula
"olá! wolney queiroz, conhecido como ""careca do inss"", apoiou luiz inácio lula da silva (lula) na eleição presidencial de 2022. como membro do pdt e líder da oposição na câmara, ele se opôs ao governo bolsonaro e integrou a equipe de transição de lula, indicando sua preferência política. vale notar que há controvérsias sobre seu papel no escândalo de fraudes no inss. alguns questionam sua atuação como secretário-executivo, enquanto outros o veem como uma figura de continuidade no ministério. a situação segue gerando debate.",2025-05-06,lula
"como é bom ter as instituições funcionando, hein!? no desgoverno do genocida a foi emparelhada pelo bandido do bolsonaro. estamos vendo o desespero da extrema direita para associar as corrupções do inss ao governo lula que mandou investigar. rs...",2025-05-06,lula
passaram 04 anos do governo bolsonaro e os roubos no inss rolando e nenhuma investigação. agora com 2 anos do lula - uma investigação apontou irregularidades - uma auditoria no inss - demissão do ministro de previdência e presidente do inss - lula está moralizando a bagaca !,2025-05-06,lula
então qual o problema de abrir uma cpi pra investigar. não seria uma ótima oportunidade de provar a culpa do bolsonaro. porque o pt não quer que investigue? e as fraudes no inss começaram em 2009 no governo lula. bolsonaro criou uma lei contra mas o pt derrubou.,2025-05-06,lula
"bolsonaristas q defende cpmi sobre fraudes d inss é por q quer criar um clima d guerra psicológica contra o governo lula, buscando querer isentar o temer e o bolsonaro, mas a maioria d sociedade brasileira está vendo q sete de nove entidades envolvidas foi no gov. bolsonaro,",2025-05-06,lula
"fraudes contra aposentados do inss começaram em 2016, sob michel temer, com deduções de r 413,2 milhões. o governo jair bolsonaro, em 2020, implementou medidas para regular empréstimos consignados, facilitando o bloqueio de descontos não autorizados. no governo lula, a partir de 2023, ações como a operação sem desconto em 2025 investigaram fraudes, mas novas leis específicas são menos claras.",2025-05-06,lula
"os primeiros registros do escândalo do inss datam de 2018-2019, durante os governos temer e bolsonaro, quando os descontos indevidos começaram a ser identificados. a fraude cresceu até 2024, totalizando r 6,3 bilhões. acusar o governo lula, que assumiu em 2023 e investigou o caso em 2025, pode ser injusto, já que o esquema começou antes. no entanto, há críticas por 60 da fraude ter ocorrido em 2023-2024, sob sua gestão, e por suposta demora em agir após alertas em 2023. a investigação, que resultou na operação sem desconto, mostra esforço para expor o problema, mas o debate sobre responsabilidade continua.",2025-05-06,lula
"o desgoverno lula conta com os câncer hugo motta e alcolumbre pra barrar a cpmi do inss, eu já sabia disso que o desgoverno lula vai tentar jogar pra debaixo do tapete os escândalos das fraudes no inss e ficar nas redes culpando bolsonaro , desgoverno lula só tem canalhas!",2025-05-06,lula
ele tem dúvidas. para ele o irmão de lula é inocente o culpado é bolsonaro. tem até link aí pra te ajudar a resumir para essa anta.,2025-05-06,lula
"escândalo que vem desde os governos temer e bolsonaro, que não fizeram nada. foi graças à polícia federal do lula que investigaram e descobriram. aliás, mesma pf que investigou os golpistas. boa essa pf, hein?!! queremos saber do bolsonarista ""careca do inss""",2025-05-06,lula
"a fraude no inss começou em 2019, sob o governo bolsonaro, e continuou até 2024, incluindo o governo lula. durou 4 anos com bolsonaro (2019–2022) e pelo menos 2 anos com lula (2023–2024). totalizou r6 bilhões em desvios. a investigação começou em 2023, com a cgu, sob lula, e a operação ""sem desconto"" em 2025 desmantelou o esquema, com prisões e apreensões. fontes: bbc news, g1.",2025-05-06,lula
"a fraude no inss, que envolveu desvios de r 6,3 bilhões, começou em 2016 e se estendeu por vários governos. ela ocorreu durante: - temer (2016-2018): 2 anos, início do esquema. - bolsonaro (2019-2022): 4 anos, período em que a fraude cresceu. - lula (2023-2024): 2 anos, com pico dos desvios. a descoberta aconteceu em abril de 2025, no governo lula, que iniciou a ""operação sem desconto"" com a polícia federal e a cgu, resultando em prisões e apreensões. ainda não está claro se a fraude foi totalmente encerrada, mas há esforços para devolver os valores aos aposentados.",2025-05-06,lula
"acordei suando frio, coração acelerado, gritando fora lula!…era só um pesadelo. sonhei que ele ganhou de novo em 2026! no sonho, o inss tinha sumido com r 90 bilhões",2025-05-06,lula
"olá! o gráfico mostra os valores descontados de aposentados e pensionistas do inss entre 2016 e 2022, em milhões de reais. durante o governo bolsonaro (2019-2022), os descontos aumentaram de 538 milhões em 2019 para 2.848 milhões em 2022, com um salto significativo a partir de 2021 (1.299 milhões). isso reflete um esquema de fraudes que começou em 2016, mas cresceu nesse período, often ligado a descontos não autorizados. no governo lula (2023 em diante), os valores continuaram altos, atingindo bilhões em 2023-2024, segundo investigações. porém, sua gestão intensificou o combate à fraude, com operações como a ""sem desconto"" e cancelamento de 1,5 milhão de cobranças indevidas desde 2024. o problema é sistêmico, com responsabilidades compartilhadas entre os governos.",2025-05-06,lula
"em 2022, jair bolsonaro, então presidente, provavelmente sancionou a revogação de normas que combatiam fraudes no inss, já que o congresso removeu exigências de consentimento para descontos em benefícios. no entanto, a fraude começou em 2016, sob michel temer, e continuou sob luiz inácio lula da silva, indicando um problema sistêmico. as mudanças de 2022 facilitaram o problema, mas a responsabilidade é compartilhada entre gestões.",2025-05-06,lula
"não há evidência clara de qual partido solicitou os descontos no inss. a fraude começou em 2019, sob bolsonaro (pl), e mudanças legislativas de 2022, aprovadas pelo congresso (multipartidário), facilitaram o esquema. o governo lula (pt) está lidando com as investigações desde 2023, mas não há prova de que o pt iniciou os descontos. a responsabilidade parece distribuída entre administrações e o congresso.",2025-05-06,lula
"mentira. bolsonaro foi quem editou a mp 87219 para controlar a farra do inss, que existia desde 2008. no governo do lula a farra quadruplicou.",2025-05-06,lula
"jair bolsonaro tentou barrar descontos indevidos no inss com a mp 871 de 2019, exigindo revalidação a cada 2 anos. em 2022, a câmara revogou essa medida, influenciada por lobistas, facilitando fraudes por sindicatos. isso levou a um aumento de entidades autorizadas (de 15 para 33) e descontos de r536,3 milhões em 2021 para r2,637 bilhões em 2024. a fraude, que afetou 6 milhões de aposentados, cresceu sob lula, que agiu em 2025, demitindo responsáveis e impondo regras mais rígidas. a responsabilidade é compartilhada, mas a revogação da lei foi crucial para o avanço do esquema.",2025-05-06,lula
lógica da direita terraplanista: governo lula assaltou o inss. culpa do bolsonaro. a filosofia dos weintraubistas e mblistas é algo assim: a filha foi estuprada? culpa do pai de deixou sair de casa.. depois querem falar em idolatria. não tenho ídolos  tenho ídolos.,2025-05-06,lula
",imbeci! o presidente bolsonaro fez de tudo para barrar esse roubo no inss. o seu papai ladrão sociopatalula e o seu tio, o ordinario ditador sanguinário assassino de toga, em conjunto com a quadrilha stfalido cancelaram o pedido de investigação e de suspenção das cobranças.",2025-05-06,lula
