mensagem,data,aspecto
globo apelou - jornal nacional abandona lula e escancara mais podridão do inss de lupi,2025-04-27,lula
"mas quais as evidências em relação a fraude do inss relacionado ao sindnapi, sindicato que irmão de lula é o vice presidente?",2025-04-27,lula
"escândalo do inss começou a ser investigado pelo governo lula em 2023 fraudes no inss que desviaram r 6,3 bilhões começaram em 2019, no governo bolsonaro, e só passaram a ser investigadas sob lula",2025-04-27,lula
collor foi preso para abafar a corrupção do atual governo no inss. collor foi preso por causa da operação lava jato. a mesma que condenou a primeira dama no peru que o lula deu guarida.,2025-04-27,lula
"cpi sobre os desvios do inss já! chama todos os envolvidos para dar explicações... e porque, assossiações como a do irmão do lula fature 100 milhões em 2 anos. e porque, a impressa que nunca falou nada, se desde o gorv. dilma e depois com a crescente em 2024 e 2025.",2025-04-27,lula
inss: saiba quem é o pecuarista presidente de organização investigada lula tem que tomar atitudes contra o senhor carlos lupi pois esse cara já sabia a muito tempo desses roubos nas aposentadorias do inss lula tem que mandar esse cara pra rua !!,2025-04-27,lula
"genteeee não acreditooooo, é ele o lula o homem que rouba velhinho aposentado do inss, serar que isto só acontece no brasil, efeito lula o pt e o stf do lula roubando juntos e misturados, até hugo motta, que,, faz o l pobre aposentado de esquerda ",2025-04-27,lula
gostaria muito de saber porque o stf está calado sobre o roubo no inss e porquê o irmão do lula não esta na cadeia !,2025-04-27,lula
inss parabéns pros que votaram no lula agora sabemos quem vocês são,2025-04-27,lula
quase 1 ano sabendo dos roubos do inss e não fizeram nada imagina oque não esconderam de provas todo esse tempo lula e o pt é uma quadrilha,2025-04-27,lula
globo apelou1 - jornal nacional abandona lula e escancara mais podridão do inss de lupi,2025-04-27,lula
lula se reúne mais com os ladrões do inss do que com os ministros do governo dele.porque será???,2025-04-27,lula
"ministro da previdência de lula, carlos lupi, foi alertado sobre as fraudes do inss e se omitiu. roubaram de idosos e de quem mais precisa de amparo do estado. repugnante!",2025-04-27,lula
"se apoia bozo, está apoiando o roubo de aposentados, tudo começou no governo (temer e bozo). lula foi o único que mandou investigar e punir, tanto que já demitiu o presidente do inss e mandou devolver os valores debitados nos benefícios.",2025-04-27,lula
capitão cueca e os roubo doa aposentados .go erno lula só tem bandidos é ministro da comunicação corrupto inss corrupto ministro afastado por abuso de poder e tentativa passar a.mao na irmã da mariela ...soh bandidagem pra fazer parte desse governo corrupto.,2025-04-27,lula
@grok quais entidades foram criadas no governo bolsonaro(sindicatos) e qual partido essas entidades defendem? elas estão envolvidas no esquemas do inss? e quando aumentaram seus ganhos? porque o irmao do lula está envolvido nesse caso e quando o seu sindicato recebeu?,2025-04-27,lula
"vcs acham que enganam quem?! caras de pau!!! no governo bolsonaro fizeram uma medida provisória mp8712019 pra coibir fraudes nos benefícios do inss, e advinha quem barrou essa medida?! quem revogou?! o partido do lula!",2025-04-27,lula
"não, fellipe queiroz não está dizendo completamente a verdade. bolsonaro assinou a mp 871 em 2019 para combater fraudes no inss, o que é correto. porém, culpar apenas lula pelo escândalo de r 8 bilhões é simplista. o congresso revogou partes da lei em 2022, antes de lula assumir, e o inss ignorou alertas do tcu em 2023 e 2024. a responsabilidade é compartilhada entre gestões e falhas administrativas. lula demitiu o chefe do inss em 2025, mas a fraude já estava em curso.",2025-04-27,lula
"oi #fantástico … poderiam falar que foi o bolsonaro quem criou a lei que visava resguardar os benefícios contra fraudes. falem sobre o que lula fez com essa lei, o que ele fez e gerou o maior escandalo da história no #inss .",2025-04-27,lula
"bolsonaro tentou impedir a corrupção no inss... lula e imprensa tentam livrar lula do escândalo do inss, mas não tem como youtu.beroqs9t98zhi?siqmnu… via @youtube",2025-04-27,lula
mais uma cortina de fumaça para a roubalheira do inss pelo irmão do lula....,2025-04-28,lula
"quem duvidava que esse governo era recheado de ladrão, taí. só tem bandido nesse né roubalheira no inss: outro ministro do governo lula com a corda no pescoço",2025-04-28,lula
"fraudes no inss desgastam carlos lupi, mas relação com lula pesa a favor apesar dos desgastes e de resultados aquém do planejado, uma possível demissão de carlos lupi é tida como pouco provável",2025-04-28,lula
"carlos lupi, atual ministro da previdência social, já sabia desde 2023 que havia irregularidades no pagamento de aposentados, mas nada fez , que chegou ao montante de r 6,3 bilhões. são suspeitos das fraudes o presidente do inss nomeado por lula e o sindicato do irmão de lula.",2025-04-28,lula
urgente - deputado marcel van hattem desafia ministros de lula a comparecer no congresso para prestar explicações sobre o dinheiro roubado do inss vêm os dois ministros aqui ou será que vai fugir da raia? será que vão prestar contas ao parlamento brasileiro?,2025-04-28,lula
"mostrar bandido pé de chinelo e mole. lula, carlos lupi e o pres. do inss alexsandre estefanutto contribuíram p os descontos do órgão mesmo depois q a pf apontou o indicio de ilícitude. eles são a causa. esses jovens são só a consequência. mas o cabra tem q ser homem p falar.",2025-04-28,lula
"lei antifraude!  não dá pra fingir que não está acontecendo! não dá pra esconder embaixo do tapete! roubaram aposentados e pensionistas do inss, e o ministro lupi do lula foi avisado!",2025-04-27,lula
"não sou esquerdista, sou uma ia neutra. sobre a fraude no inss, 9 de 11 entidades investigadas foram criadas nos governos temer e bolsonaro, mas 64 do desvio (r4,1 bi) ocorreu em 2023–2024, sob lula. ele demitiu o presidente do inss e suspendeu oficiais, mostrando ação contra corrupção. porém, o histórico do pt, com escândalos como mensalão e lava jato, gera ceticismo. a situação é complexa: há esforços atuais, mas o passado pesa. (character count: 349)",2025-04-28,lula
já deu 12 horas pro lula explicar o rombo no inss?,2025-04-28,lula
"lupi assumiu que demorou para apurar as fraudes no , mas transferiu a culpa para um diretor do instituto. se o brasil fosse um país sério e o governo não fosse liderado por uma cambada de incompetentes safados chefiados pelo lula. o lupi já teria caído ou pedido pra sair.",2025-04-28,lula
"pela lógica bovina, lula deu um golpe no inss e ele mesmo desmantelou. pt saudações.",2025-04-28,lula
"o chefe do lupi é o lula, quem não tem condição de permanecer no cargo após o escândalo no inss é o lula, já que o próprio irmão ganhou milhões.",2025-04-28,lula
"william bonner segura as lágrimas ao falar do irmão de lula, um dos irmãos metralhas e o rombo no inss - oiluiz tv",2025-04-28,lula
"gover no lula prende quadrilha de bandidos do inss, do tempo do ladrão de jóias.",2025-04-28,lula
a verdade é o governo não está investigando nada! o escândalo estourou devido a quantidade de ações na justiça contra o inss em 2023 pelos descontos indevidos! então falha de sp seu leitor peca pela ignorância! lula roubou os velhinhos!,2025-04-28,lula
"e se não demiti lo se desgasta mais ainda. mas lula tá nem aí pra nada. então, só nós estamos preocupados com a corrupção endemo-epidemica no inss",2025-04-28,lula
"enquanto trump foi com a esposa ao funeral do papa francisco, lula organizou uma verdadeira caravana com aproximadamente 40 pessoas. enquanto o inss sangra, a cupinchada segue turistando pelo mundo afora.",2025-04-28,lula
"bolsonaro deixou roubarem o inss por 4 anos, lula foi lá e mandou investigar",2025-04-28,lula
"o lula é anistiado político??? e ainda recebe pensão do inss,sem nunca ter trabalhado na vida? kkkkkk tá de brincadeira ",2025-04-28,lula
"lupi x pt. no outro mandato de lula, um grandão do partido disse que lupi era um boquiroto. como este cidadão ainda é ministro de lulapt? essa escândalo do inss corroe o governo e atinge lula.",2025-04-28,lula
"enquanto lula torra r 3,8 milhões em viagens em só 14 dias, o inss é entregue a uma quadrilha. os descontos nas aposentadorias explodiram e o governo sabia. o ministro lupi foi avisado, ignorou e só correu atrás depois da pressão.",2025-04-28,lula
"só vc acreditou que o roubo do inss, que foi descoberto pelo governo atual, é responsabilidade do lula. foi o governo que descobriu o rombo e vai devolver todo o dinheiro roubado pros velhinhos. o sujeito das motociatas deixou o roubo acontecer por 4 anos e não fez nada.",2025-04-28,lula
lula sabia da fraude no inss,2025-04-28,lula
" conflito de interee? - quase r 8 bilhões desviados do inss por entidades sindicais com ligações ao pt e aliados. a contag, presidida pelo irmão de um deputado petista, é a principal beneficiada. - outra beneficiária é a sindinapi, vice-presidida pelo irmão de lula, frei chico.",2025-04-28,lula
"essa camisa vermelha da cbf apareceu para distrair o povo brasileiro do roubo de 6,3 bilhões nos bolsos do aposentados e pensionistas do inss, feito pela quadrilha do lula.",2025-04-28,lula
ministro de lula admite demora do inss em investigar fraudes em aposentadorias: levou-se tempo demais -,2025-04-28,lula
lula deixa um cara mesmo que não seja culpado. mais administrar um orçamento do inss de 1 trilhão de reais com cargo político sou contra. tem que ser um economista renomado. o aluísio mercadante que hoje e diretor do bnds fazendo ótimo trabalho.poderia ser ele. e muita grana .,2025-04-28,lula
ministro lupi compara o inss com um botequim e é detonado pela militância da globonews. nem a assessoria de imprensa consegue passar pano para esse escândalo do desgoverno lula.,2025-04-28,lula
"ladrão não larga mão de ladrão. voltaram a cena do crime. lula, alckmin, lupi, pualo pimenta, ministros das comunicações, da saúde, da cultura e muitos outros. escândalo do arroz, dos correios, do inss, camisa vermelha para seleção brasileira, etc petista tu és muito jumento.",2025-04-28,lula
"um escândalo como esse do inss a chance de vcs explorarem isso ate o osso pra poder enterrar o lula de vez e ficam perdendo tempo com anistia que nunca vai passar, essa ''pika'' da anistia é um problema de quem está preso e do bolsonaro q nada fez pra mandar aquele povo pra casa!",2025-04-28,lula
"bolsonaro é notificado para pagar multa de r 4,5 mil por reunião com embaixadores  já atualizaram o valor que o irmão de lula e o sindicato dele terão que devolver ao inss? ou isso é mais uma cortina de fumaça",2025-04-28,lula
"mas ninguém no governo lula viu nada, estava tudo bem, o importante sempre foi regular as redes sociais. fraude no inss: documento da cgu mostra cidades onde descontos atingiam mais de 60 dos aposentados  política  g1",2025-04-28,lula
"atualmente, o inss está sob a responsabilidade do ministro da previdência, que reponde diretamente ao presidente lula.",2025-04-28,lula
"olá! não há evidências de que frei chico, irmão de lula, esteja sendo protegido por sua relação com o presidente. ele não é alvo direto da investigação sobre fraudes no inss, que foca no sindicato sindnapi, onde é vice-presidente. a operação da polícia federal, que já realizou prisões e apreensões, mostra autonomia, como em casos históricos (ex.: lava jato). além disso, a fraude de r6,3 bilhões (2019-2024) abrange gestões anteriores, com 9 de 11 entidades criadas sob temer e bolsonaro. isso sugere um problema sistêmico, não exclusivo de lula. sem provas concretas de interferência, a pf parece agir de forma independente.",2025-04-28,lula
"operação abafa,diretor-geral da pf diz que irmão de lula  não é alvo da investigação sobre a corrupção no inss,frei chico é vice-presidente de sindicato envolvido em esquema fraudulento. ",2025-04-28,lula
qual a mágica de o lula ganhar recuperação foi somente saber que o irmão dele pode estar envolvido no rombo do inss?,2025-04-28,lula
a solução está na demissão e na cassação de bens e contas bancárias de todos os envolvidos no roubo do inss. a começar por lula.,2025-04-28,lula
 2018: bolsonaro acaba com a contribuição sindical  2019: sindicatos começam a roubar aposentados  2022: sindicatos fazem l  2023: lula nomeia chefe do inss  2024: esquema de bilhões em corrupção explode  2025: pf bate à porta dos companheiros,2025-04-28,lula
".todas entidades estão suspensas as investigadas e também as que não são,até o final das apurações.o irmão de lula não é investigado palavras do diretor geral da polícia federal que alertou para as fake newscwue viriam. vergonha dessa imprensa golpista.",2025-04-28,lula
"o maior crime de lavagem no inss, tudo de baixo dos olhos do desgoverno do lula 3.0.",2025-04-28,lula
 1ª mais lida: bolsonaristas fazem memes sobre lula e fraude no inss,2025-04-28,lula
"é pra homenagear o inss do lula, que está sangrando os aposentados do brasil.",2025-04-28,lula
"josé ferreira da silva, conhecido como frei chico, irmão de lula, não é diretamente investigado ou acusado de atividades ilícitas no esquema de fraudes do inss. ele é vice-presidente do sindnapi, sindicato alvo da operação sem desconto, que apura descontos indevidos de r6,3 bilhões em benefícios de aposentados entre 2019 e 2024. apesar de sua posição, não há evidências que o liguem diretamente à fraude. acusações anteriores contra ele, como na lava jato, foram arquivadas por falta de provas. o governo respondeu demitindo o presidente do inss, e a investigação segue focada nas entidades, não em frei chico.",2025-04-28,lula
"que absurdo! senador ciro nogueira, bolsonarista doente, envolvido com a fraude do inss, que o presidente lula mandou investigar.",2025-04-28,lula
só não vimos 48h para o desgoverno lula explicar o roubo dos aposentados do inss.,2025-04-28,lula
"as acusações têm base, mas não contam toda a história. a fraude no inss de r6,3 bilhões começou em 2019, sob bolsonaro, com entidades autorizadas na sua gestão, o que confirma a origem do esquema. porém, ela explodiu sob lula, subindo de r706 milhões em 2022 para r2,8 bilhões em 2024, indicando falhas de ambos os lados. ""rouba joias"" pode se referir a um caso separado de lavagem de dinheiro com diamantes não declarados, mas não está ligado ao inss. ""rouba a democracia"" reflete críticas às ações de bolsonaro contra o sistema eleitoral, sem relação direta com a fraude. há verdade nas acusações, mas o contexto é mais complexo.",2025-04-28,lula
"vamos repatir par ver se o covarde do entende. , o irmão do lula é investigado ou acusado diretamente de algo ilícito no esquema do inss?",2025-04-28,lula
a pesquisa da atlas intel que saiu hoje mostrando recuperação na aprovação do lula mostra que o governo vinha num viés de alta só que com essa merda que aconteceu no inss e o que ainda está por vim infelizmente essa recuperação não deve durar muito que merda,2025-04-28,lula
"pois é. criou lei para evitar fraudes, mas o congresso revogou. em 2023 e 2024, governo lula, os descontos ilegais explodiram, passando e 1 bilhão em 2023 e de 2 bilhões em 2024. governo foi avisado e nada fez. por que?",2025-04-28,lula
"alexandre moraes, grande defensor da democracia, precisa pedir explicações a lula ladrão e pedir prisão preventiva de lupi pra não atrapalhar as investigações desse desvio de mais de 6 bilhões do inss",2025-04-28,lula
"a esquerda inventa de tudo para abafar os escândalos do governo lula. a bola da vez, quer dizer, a camisa da vez é a camisa vermelha da seleção brasileira da nike. ridícula! e está funcionando. tudo para abafar o escândalo do inss que até agora ninguém foi preso.",2025-04-28,lula
essa história de collor é pra abafar o rombo do lula no inss,2025-04-28,lula
william bonner segura as lágrimas ao falar do irmão do lula e o rombo no inss!,2025-04-28,lula
piada?: psol pediu para lula fazer a população pagar desvios do inss via,2025-04-28,lula
"lula pede rigor nas investigações sobre fraude no inss, só não pode chegar no furico do irmão.",2025-04-28,lula
"o presidente lula (pt) deve reunir-se nesta segunda-feira, 28, com auxiliares e aliados para discutir a questão e se irá ou não tomar alguma atitude nesse sentido.  confira reportagem:",2025-04-28,lula
"me explica isso : para o presidente luiz inácio lula da silva (pt), o fato de carlos lupi (pdt), seu ministro saber dos descontos indevidos do inss e não tomar qualquer atitude, não basta para demiti-lo. no planalto !",2025-04-28,lula
"a urss acabou, porém o vírus do comunismoesquerdistaprogressista não. ainda está aqui, o regime lulasupremo é um bom exemplo de empobrecer a população através do roubo dos aposentados do inss",2025-04-28,lula
inss em crise: pdt deve deixar base do governo lula se carlos lupi perder ministério,2025-04-28,lula
"urgente quando algum esquerdista falar que o bolsonaro fazia parte do golpe do inss, manda esse vídeo. hoje eu não apoio mais jb, mas não serei eu a mentir que às fraudes se intensificaram no governo dilma e se tornaram monstros no governo lula com a participação do irmão dele!",2025-04-28,lula
"andrei, vamos algumas ponderações da pesquisa, de quando ela foi feita. foi feita antes de dois fenômenos importantes, escândalo inss e da intimação a bolsonaro. ou seja, talvez a fosse feito agora, pegaria talvez uma piora na avaliação de lula.",2025-04-28,lula
como q é o negócio do inss aí? vc deu uma investigada antes de postar? quem sancionou a lei pra investigar? quantas vestes o ministro do lula em 2023 foi avisado sobre fraudes e não acatou ? vc pesquisou?,2025-04-28,lula
observatório da oposição divulga relatório sobre corrupção no inss no governo lula:,2025-04-28,lula
quando que dini vai dar 48h para lula explicar os desvios no inss?,2025-04-28,lula
"triplicou pq além das entidades q já eram cadastradas no inss, 8 novas foram cadastradas no gov. bolsonaro e 7 novas no gov. lula, dando um salto no número de entidades, daí o fato de ter escalonado tanto os descontos indevidos. o inss tem que ser todo revisto.",2025-04-28,lula
líder da minoria na câmara quer que ministro de lula explique escândalo do inss,2025-04-28,lula
", dica: petros. vai roubar do inss, você afeta gente que não vota em você. a petros, pode limpar, ninguém vai reclamar. todos os funcionários da petrobras que conheço te amam. e dizem: ""pago com gosto, desde lula seja presidente"". vão te aplaudir.",2025-04-28,lula
"salve kaká gratidão salve o dia de amanhã, lula é o maior de todos e descobriu a fraude no inss vamos para a rua? protesto bolsonaro na cadeia.",2025-04-28,lula
"fraudes no inss desde 2023,o governo lula foi alertado por várias fontes sobre a farra das fraudes no inss: tcu, cgu,conselho da previdência,ministério público, imprensa ( ) e até uma auditoria do próprio inss. mas o que fizeram? ignoraram e seguiram com o roubo.",2025-04-29,lula
"se não, acaba gov. lula, o tal acordo volta, e volta a roubalheira em cima dos aposentados. tem que ter uma lei que impeça esse tipo de acordo no âmbito do inss.",2025-04-29,lula
identificado o homem da propina no inss de lula,2025-04-29,lula
"o faturamento do sindnapi, onde frei chico, irmão de lula, é vice-presidente, aumentou cerca de r 100 milhões entre 2022 e 2024, segundo a metrópoles. esse período coincide com fraudes no inss, estimadas em r 6,3 bilhões a r 8 bilhões. a polícia federal investiga 11 entidades, incluindo o sindnapi, por descontos indevidos, mas esclarece que frei chico e o sindicato não são alvos diretos. dados detalhados do faturamento anual não estão disponíveis publicamente. a fraude começou em 2016, abrangendo gestões anteriores, o que complica atribuir responsabilidade apenas ao governo atual.",2025-04-29,lula
lula vai pra cima fala pras pessoas sobre a fraude no inss q iniciou em 2019.,2025-04-29,lula
"ei , em quanto aumentou o faturamento da entidade que tem o irmão de lula como dirigente nos últimos 3 anos, período que coincide com a explosão das fraudes associadas ao esquema de desvios no inss? responda em português, por favor.",2025-04-29,lula
"o negócio está esquentando! têm muita gente envolvida no roubo do inss e o povo se fingindo de cego defendendo o lula e o irmão kkkk parabéns deputado vc representa o povo do bem,esse governo sempre foi corrupto.",2025-04-29,lula
"ô desgoverno da corrupção só arregaçou ô brasil. lula como sempre limpando as merdas quê seus antecessores deixaram. a corrupção dô inss roubou see avô, avó, tio , tia , paí ,mãe etc... bolsonaristas tem mais é quê aprenderem a votar. votaram no verdurgo .",2025-04-29,lula
"urgente - deputado maurício marcon expõe o verdadeiro caráter do ministro do inss e não poupa críticas ao governo lula! este indivíduo está sendo investigado por peculato, lavagem de dinheiro,caixa 2,é réu por improbidade administrativa,e ainda foi demitido por dilma por cobrar propina para regularizar ongs. esse é o 'ajustado' quadro do ministro do inss, que vem a público falar em moralidade"", disse marcon.",2025-04-29,lula
pulou da chupeta direto pro andador? qual vai ser a fake news pra querer acabar com o inss? que os velhos estão usando bengala de piroca colorida com a foto do felipe netto e o dedo perdido do lula?,2025-04-29,lula
escândalo do inss é absurdo: mas quem cai primeiro? lupi ou lula? via,2025-04-29,lula
"ei , qual irmão de bolsonaro atua como dirigente de entidade sindical envolvida com o recente escândalo do inss? e de lula? aproveite e mostre as curvas de valores desviados e de aposentados e pensionistas lesados nos últimos 4 anos.",2025-04-29,lula
"imagina que absurdo, o lula que foi preso por corrupção, ser acusado de corrupção do inss. uma loucura né! kkkkkkkkkk",2025-04-29,lula
"caramba, essa visão é bem polarizada! a fraude no inss de r6,3 bi começou em 2019, sob bolsonaro, mas 64 do impacto foi em 2023-2024, com lula. a pf, que investiga independentemente, iniciou apurações em 2023 e agiu em 2025, afastando o presidente do inss. sindicatos como o sindnapi, ligado ao irmão de lula, estão envolvidos, mas não há prova de partidarismo na pf. ambos os lados têm responsabilidade: bolsonaro por regras frouxas em 2022, lula pelo aumento do problema. a verdade é que o sistema precisa de mais controle para proteger os aposentados!",2025-04-29,lula
"o governo lula sangra em praça pública, agora com o escândalo do inss. é uma atrás da outra.",2025-04-29,lula
"lula pouco se importa com aposentados e pensionistas do inss. por isso faz absurdo silêncio, esperando alguma cortina de fumaça sobre esse escândalo vergonhoso.",2025-04-29,lula
alguém tem alguma dúvida que não temos mais governo e que o lula acabou?,2025-04-29,lula
"""no governo lula as instituições funcionam, investigam e descobrem esquemas como este que tivemos no inss"" (vídeo)",2025-04-29,lula
"os petistas e o roubo dos velhinhos aposentados do inss, isto o governo lula faz ?",2025-04-29,lula
"é uma bomba que vem armada e que o lupi não conseguiu desarmar, comenta após revelação de fraudes bilionárias no inss. complementa: pior: ele turbinou. ... ele inflou, aumentou a bomba em três vezes e jogou no colo do lula.",2025-04-29,lula
hum certo bosta. nós sabemos bem disso. o inss que o diga. o roubo de mais de 6 bilhões de reais está sob o comando petista. tem até o irmão do lula nisso.,2025-04-29,lula
qual é o pior crime do governo lula ele cortar aposentadoria das crianças com microcefalia ou roubar o dinheiro dos aposentados do inss e depois devolver o dinheiro com o nosso próprio dinheiro,2025-04-29,lula
ainda bem que falta 16 meses para você lula governar presidiu o brasil porque o brasil está indo de água baixo e você não está nem aí o inss ministro do nsa esse com sua cambada roubando os pobres aposentado cadê você alexandre moraes que prende inocente,2025-04-29,lula
já era para o presidente do inss tá afastado e os envolvidos atrás das grades inclusive o irmão do lula e o filho do lewandowski,2025-04-29,lula
"vc tá informado que a lambança no inss começou em 2019, no governo seu presidente e que só agora, sob o governo lula, foi instaurada uma investigação? não sabe né? pq vcs são otários que aceitam ser manipulados",2025-04-29,lula
"o desgoverno lula sabia de tudo negligenciou o combate as fraudes no inss , fora lula fora pt quadrilha de bandidos!",2025-04-29,lula
"o roubo no inss, isto o governo lula faz,faz o l de ladrão,",2025-04-29,lula
"a globo não faz jornalismo, faz militância. a globo obedece, hoje, ao sidônio, que pegou a culpa do lula, do escândalo do inss e mandou colar no lupi.",2025-04-29,lula
"ex-diretor de governança, planejamento e inovação do inss, alexandre guimarães, nomeado no governo bolsonaro em maio de 2021 e exonerado no início do governo lula , foi alvo da operação sem desconto por ter recebido milhões do careca do inss lula contra corrupção",2025-04-29,lula
"claro que sim, como lula vai assaltar os velhinhos, o inss sem os sindicatos?",2025-04-29,lula
"mônica bergamo, esqueçam bolsonaristas, mas escreva o povo brasileiro, o povo sabe que lula é corrupto e agora tá roubando até o inss dos velhinhos",2025-04-29,lula
"genteeee não acreditooooo, isto é roubo que governo lula faz no inss?",2025-04-29,lula
"o desgraçado do lula e o psol já querendo tampar a roubalheira do inss com o dinheiro do povo, bando de fdp",2025-04-29,lula
"desgoverno do corrupto lula vai prender todos envolvidos na corrupção do inss, começando pelo irmão do corrupto lula, o corrupto lula e os demais corruptos? ",2025-04-29,lula
"governo lula é de ladroes e corruptos, ai vai uma pequena lista correios inss itaipu,",2025-04-29,lula
"olá! não há evidências de que carlos lupi esteja envolvido diretamente nas fraudes do inss, que começaram em 2019, antes de sua gestão. ele foi alertado em junho de 2023, mas agiu só em 2024, o que gerou críticas. lupi diz que precisava de provas para atuar. lula provavelmente o mantém por sua longa aliança política, desde os anos 80, e por falta de provas contra ele. a especulação de que lupi ""sabe demais"" não tem respaldo. o governo destaca que as investigações avançam e que lupi tomou medidas, como demitir um diretor do inss.",2025-04-29,lula
"a pf diz que entre janeiro de 2023 e maio de 2024, o inss recebeu 1.907.184 requerimentos relativos a exclusão e bloqueio de mensalidade de associação ou sindicato no benefício. carlos lupi não agiu para parar esse roubo, mas continua ministro no desgoverno lula. faz os l's.",2025-04-29,lula
que a família do lula só tem ladrão? incluindo o próprio irmão envolvido no escândalo do inss? ok...,2025-04-29,lula
"concordo que a situação é complicada. o escândalo do inss, com r6,3 bilhões desviados desde 2019, começou sob bolsonaro e continuou no governo lula, com investigações intensificadas em 2023-2024. janones acusa bolsonaro, mas sua credibilidade é questionada por denúncias de ""rachadinhas"", com áudios e análises financeiras que o levaram a ser indiciado por corrupção em 2024. - a fraude no inss afetou milhões de aposentados com descontos não autorizados. - janones devolveu r131.500 para encerrar parte das acusações contra ele. - ambos os lados têm responsabilidade no caso do inss, segundo as evidências. é um cenário que exige olhar atento aos fatos, sem deixar a polarização política atrapalhar.",2025-04-29,lula
"a análise das notícias sobre a fraude no inss aponta que, entre os investigados, josé ferreira da silva, conhecido como frei chico, irmão de lula, é diretor do sindnapi, uma entidade suspeita. além disso, o governo lula realizou 15 reuniões com organizações investigadas, como sindnapi e contag, desde 2023, envolvendo figuras como os ministros carlos lupi e wellington dias. apesar disso, o governo agiu, demitindo o presidente do inss, alessandro stefanutto, e suspendendo acordos com essas entidades. não há evidências diretas ligando lula ou o pt à fraude, mas a proximidade levanta questões sobre supervisão.",2025-04-29,lula
"como se precisasse de apenas, um caso, para o lula ter esse rótulo. mensalão, petrolão e vários outros casos, e como não bastasse, agora o mais novo caso de corrupção no inss. roubaram até os aposentados.",2025-04-29,lula
"frei chico irmão do lula nao sera investigado pela pf, por roubo a inss? que caca é essa? o povo tem que obrigar ele ser investigado, e os deputados e senadores também, ja esta na hora de trabalhar, um bando de sugadores do povo. ai no ano que vem?",2025-04-29,lula
o governo lula roubou 6 bilhões do inss mas os bolsonaristas estão preocupados com a cor da camisa da seleção ! viva ao marxismo que conseguiu idiotizar o brasileiro médio ,2025-04-29,lula
e lula explora o inss para facilitar a corrupção em prol dos sindicatos.,2025-04-29,lula
"e pau ta quebrando no inss! dizem :  eu elegi o lula não foi pra isso não, porra..! disse a servidora petista.  compartilhe!",2025-04-29,lula
"olá! os desvios de mais de r 6 bilhões do inss começaram em 2019 e seguiram até 2024, totalizando 6 anos. isso abrangeu os governos de bolsonaro e lula. - bolsonaro (2019-2022): 4 anos. - lula (2023-2024): 2 anos. a descoberta e o enfrentamento da fraude ocorreram sob o governo lula. as investigações começaram em 2023, com uma grande operação da polícia federal em 23 de abril de 2025, que resultou em prisões e apreensões. não há evidências de que o governo bolsonaro tenha identificado ou agido contra o esquema durante seu mandato.",2025-04-29,lula
"o governo lula combateu a corrupção no caso da fraude do inss, desmantelando o esquema em abril de 2025 com a operação sem desconto, que resultou em prisões e devolução de valores. a fraude, iniciada em 2019, cresceu em 2023-2024, e houve atrasos na resposta apesar de alertas em 2023. isso levanta críticas de negligência, mas não há evidências de conivência intencional. medidas como biometria e demissão do presidente do inss mostram ação contra a corrupção.",2025-04-29,lula
"depois do desastre dá camisa dá seleção brasileira vermelha,nike lança uniforme do ladrão ex-presidiario governo lula faz assalto aos aposentados do inss?",2025-04-29,lula
e se tivesse também desviado do inss como o irmao do lula o descondenado; o xico iriam dar um jeito arrumar dinheiro para devolver aos aposentados ser sem querer punir os corruptos!,2025-04-29,lula
"a fraude no inss começou em 2019, quando jair bolsonaro era presidente do brasil. o esquema, que envolveu descontos indevidos de r6,3 bilhões em benefícios, continuou durante o governo de luiz inácio lula da silva, que assumiu em 2023. a fraude foi descoberta e desmantelada em abril de 2025, sob lula, com a operação aposentadoria segura. embora tenha começado na gestão bolsonaro, a responsabilidade é debatida, já que o esquema persistiu até ser combatido no governo lula.",2025-04-29,lula
"não é só o lupi que está envolvido no roubo do dinheiro dos aposentados. no desgoverno lula agora, o irmão dele josé ferreira da silva com o seu sindicato roubou 100 milhões de reais dos aposentados. desde quando lula sabia do escândalo do inss do roubo dos aposentados?",2025-04-29,lula
já criticou lula pelo silêncio dele até agora em relação à corrupção no inss? quem cala consente.,2025-04-29,lula
quem desbaratou o esquema de roubo no inss foi o governo do presidente lula para proteger os aposentados que estavam sendo roubados...,2025-04-29,lula
"ministro da justiça do lula falando que vai exonerar servidores que estão investigando a fraude no inss. ah não, ele disse que vai prender todos os envolvidos na fraude. quem exonerava servidores era o governo anterior.",2025-04-29,lula
lupi defende ex-presidente do inss demitido por lula: 'homem altamente qualificado',2025-04-29,lula
": deputado teatral e irresponsável. a fraude no inss atravessou todo o período do desgoverno bozonaro, mas o deputado teatral nada diz, porque a ânsia dele é atacar - só que não diz, porque é teatral, que foi o gov lula que desvendou a fraude",2025-04-29,lula
"olá! sim, a fraude no inss começou em 2019 e perdurou durante todo o governo bolsonaro (2019-2022), com tentativas de regulação que foram revogadas em 2022. as reclamações aumentaram nesse período, mas não houve ações significativas para desmantelá-la. foi no governo lula, a partir de 2023, que a fraude se intensificou, com 64 do total ocorrendo entre 2023 e 2024. a investigação mais robusta começou em abril de 2025, sob lula, resultando em prisões e na troca da presidência do inss. ambos os governos enfrentam críticas por omissões e nomeações políticas que facilitaram o esquema.",2025-04-29,lula
