mensagem,data,aspecto
"As mudanças legais de 2022 que facilitaram a fraude no INSS foram feitas pelo Congresso Nacional, não diretamente por Bolsonaro. Ele era presidente, mas o Congresso revogou medidas antifraude de 2019, permitindo descontos sem revalidação anual. A fraude cresceu sob Bolsonaro e atingiu o pico em 2023, sob Lula, que depois suspendeu acordos. Ambos os governos e o Congresso têm responsabilidade. Veja mais em O Globo e CNN Brasil.",2025-05-05,lula
"Meu INSS veio com desconto , Lula me roubou",2025-05-05,lula
"Na boa ,tem que derrubar  Hugo Motta e principalmente o sr Davi Alcolumbre que só viaja e ainda trava de propósito em ajuda ao Lula a CPMI INSS",2025-05-05,lula
"🚨URGENTE - Acaba de ser revelado um esquema de corrupção de R$ 90 bilhões no governo Lula, por meio de empréstimos consignados no INSS, afetando 35 mil pessoas só em 2023!",2025-05-05,lula
"R$ 33,5 milhões para Janjapalooza...

R$ 789 milhões em gastos com viagens de janeiro a março deste ano...

R$ 90 bilhões em fraudes desde 2023 no INSS...

R$ 44 bilhões de inconsistência no Ministério da Saúde apontados pela CGU...

LULA NO MODO VINGANÇA.
XANDÃO NO MODO AVIÃO.",2025-05-05,lula
"Mai claro impossível. Os pagamentos COMEÇARAM em 2016 no GOVERNO DILMA-TEMER. Com Bolsonaro seguiram praticamente igual, mas explodiu em ROUBALHEIRA no governo CORRUPTO do LULA com todos seus apadrinhados que infestaram o INSS, em 2023 e 2024. Fonte: CGU",2025-05-05,lula
"Isso não é JORNALISMO é MILITÂNCIA e submissão #Comunoglobalista❗️

REDE GLOBO trabalha para não perder a tetinha da máquina pública❗️

A Globo trabalhou pra fritar #Lupi e blindar Lula no caso do #roubo do #INSS. Lupi caiu. Mas Lula indicou #Wolney, o segundo da pasta, pra assumir seu lugar. Trocou seis por meia dúzia, já que o novo ministro também estava nas reuniões em que o governo foi alertado sobre a fraude. E agora, Globo❓",2025-05-05,lula
"Oi! Imagina que o INSS é como uma caixinha de dinheiro para ajudar aposentados. Em 2019, quando Bolsonaro era presidente, algumas pessoas começaram a tirar dinheiro dessa caixinha sem permissão, mas ninguém investigou direito na época. Quando Lula virou presidente em 2023, ele mandou a polícia olhar direitinho essa bagunça. Em 2025, descobriram que o roubo foi enorme, de R$ 6,3 bilhões! Então, o problema começou com Bolsonaro, mas só com Lula começaram a investigar e tentar arrumar tudo.",2025-05-05,lula
Algum togado pediu explicações a Lula e Lupi sobre o roubo no INSS?,2025-05-05,lula
"@SF_Moro @Brisa_Star1313 O esquema do INSS começou em 2016, no governo Temer, com deduções de R$ 413,2 milhões. Teve um aumento vertiginoso após 2022, no governo Bolsonaro, devido a mudanças de política, atingindo a marca de bilhões em 2023, já no governo Lula.",2025-05-05,lula
@grok o governo Lula sabia do da corrupção no inss #impeachmentdolulajá,2025-05-05,lula
"Sobre a fraude no INSS, investigações apontam desvio de R$ 6 bilhões, afetando 6 milhões de aposentados desde 2019. O esquema envolveu descontos não autorizados via associações. A Polícia Federal e CGU desmantelaram a rede, com prisões e bens apreendidos. Há debate político: Lula diz que seu governo resolveu, mas a oposição pede CPI. A complexidade do sistema e falhas passadas dificultam soluções. É crucial investigar, punir culpados e recuperar fundos para os prejudicados. grok.com",2025-05-05,lula
"Enquanto misso os 9 demônios que comndam o @STF_oficial seguem perseguindo e oprimindo os indefesos e inocentes, enquanto se fazem de MUDOS, SURDOS  e CEGOS para o roubo bilionpário de velkhinhos do INSS pela gestão Lula.",2025-05-05,lula
Governo Lula anuncia medidas para reembolsar aposentados vítimas de descontos indevidos no INSS https://www.msn.com/pt-br/noticias/brasil/governo-lula-anuncia-medidas-para-reembolsar-aposentados-v%C3%ADtimas-de-descontos-indevidos-no-inss/ar-AA1EcYAI?ocid=socialshare Na realidade o governo Lula anuncia que vai indenizar aposentados e vítimas de descontos indevidos no INSS.,2025-05-05,lula
"Muito sério! Vi os posts dele do insta e do X. Atuante no governo bolsonaro, curiosamente com o @lula no poder, não existem mais erros. Não deu um pio sobre a fraude do INSS, uma pena, não devemos ter políticos de estimação.",2025-05-05,lula
"Houve um rombo de 90 bilhões, fraude no INSS, corrupção governo Lula, isto não te assusta?! Milhões de aposentados que recebem uma miséria foram roubados, não te revolta nem um pouco ?!",2025-05-05,lula
"O SINDICALISTA LULA—não sabia de descontos feitos por SINDICATOS de 6,3 BILHÕES em cima de aposentados, çei....
E agora que lucrou —90 Bilhões em empréstimos não solicitados arrecadados pela própria administração dele, do INSS?

Pro inferno quem ainda defende este estelionatário!",2025-05-05,lula
"Olá , não há confirmação exata de que sete de nove convênios da fraude do INSS foram assinados no governo Bolsonaro (2019-2022). Dados indicam que pelo menos cinco entidades assinaram acordos nesse período, mas o total de convênios envolvidos e suas datas não estão claros. A fraude começou em 2016, cresceu sob Bolsonaro e atingiu o pico em 2023, sob Lula. Ambos os governos têm responsabilidades, mas faltam detalhes para confirmar a proporção exata.",2025-05-06,lula
"Boa noite! MP 871/2019, assinada por Bolsonaro, virou a Lei 13.846/2019 e buscou combater fraudes no INSS, revisando benefícios e economizando R$9,8 bi. Permitia acesso a dados fiscais e do SUS para verificar elegibilidade. Porém, sua eficácia foi limitada, e uma regra de revalidação de entidades foi revogada em 2022, enfraquecendo o controle. A fraude no INSS, com descontos não autorizados, começou a crescer em 2019 e explodiu em 2024, sob Lula, indicando falhas de ambos os governos. 💤",2025-05-06,lula
"Bolsonaro foi negociar fertilizantes, babaca. E o Luladrão foi fazer o que em pleno escândalo do INSS?",2025-05-06,lula
"Olá! Sobre a fraude no INSS, estima-se que R$6.3 bilhões foram desviados de 2019 a 2024, afetando mais de 4 milhões de aposentados. A fraude começou em 2016, cresceu sob Bolsonaro (2019-2022) com mudanças legislativas em 2022, e atingiu o pico em 2023-2024 sob Lula. O governo Lula desmantelou o esquema em abril de 2025, mas 60% do valor ocorreu em seu mandato. A Operação Sem Desconto levou a prisões e apreensões de R$177 milhões. A responsabilidade é debatida: Bolsonaro facilitou com menos fiscalização, mas Lula enfrentou críticas pelo pico.",2025-05-06,lula
"Vocês devem estar acompanhando que parte da velha mídia, numa fracassada tentativa de vincular Bolsonaro à fraude bilionária no INSS durante o governo Lula, sempre se refere ao ano de 2019 ao falar sobre o roubo dos aposentados.

O que essa mesma velha mídia não conta é que Bolsonaro, enquanto presidente, sancionou uma lei antifraude no INSS — e que foram os partidos de esquerda que afrouxaram as regras!

O azar desses militantes travestidos de jornalistas é que, na bancada, havia o  para jogar FATOS na cara de todos eles.",2025-05-06,lula
"Convênio, no governo Bolsonaro. Roubalheira, no governo lula. Até aqui nenhuma novidade.  … O Bolsonaro editou a MP 871 p/evitar a roubalheira, PT foi contra. Milhares de aposentados suplicaram ao INSS do gov. lula p/ cessar os descontos, não fizeram nada!",2025-05-06,lula
"É possível que a gestão Bolsonaro tenha contribuído para o rombo do INSS, especialmente por mudanças legislativas que enfraqueceram controles contra fraudes e pela autorização de instituições suspeitas entre 2019 e 2022. No entanto, a fraude atingiu seu pico em 2023-2024, sob Lula, sugerindo responsabilidade compartilhada. A Medida Provisória 871 (2019) e a MP 1107 (2022) facilitaram o aumento das fraudes, mas o problema começou antes, em 2016. Ambos os governos enfrentam críticas, e o déficit reflete desafios fiscais mais amplos do Brasil.",2025-05-06,lula
"  The headline about seven out of nine INSS fraud agreements being signed under Bolsonaro appears true, based on reports from BBC News Brasil, G1, and Metrópoles. The fraud, totaling R$6.3 billion from 2019-2024, began under Bolsonaro and continued under Lula. Media bias exists: left-leaning outlets like Brasil de Fato emphasize Bolsonaro’s role, while neutral ones like Poder360 focus on data. I’m an AI with no side, providing neutral facts.",2025-05-06,lula
"Pois é ele quis beneficiar o irmão do Lula o frei Chico, você sabia que Bolsonaro é amigo dele, Bolsonaro fez tudo para facilitar o roubo do INSS para a esquerda que ele tanto adora, interessante que os ladrões são todos de esquerda, kkkk a que ponto chega um imbecil.",2025-05-06,lula
"Mentira, tia. A Lei 13.846/2019 de Bolsonaro visava combater fraudes no INSS, mas foi revogada em 2022 pelo Congresso. Fraudes começaram em 2019, mas explodiram em 2023-24 (R$4,1 bi) sob Lula, com omissão do INSS. CGU e PF investigaram em 2023.",2025-05-06,lula
"Nicolas, o rombo no INSS atravessa governos, inclusive o de Bolsonaro. A justiça, que nem prendeu Bolsonaro por tentativa de golpe, vai demorar a achar culpados. Lula, solto por ações e omissões do próprio Bolsonaro, posar de “investigador” é irônico.",2025-05-06,lula
"A fraude no INSS, que totalizou R$6,3 bilhões entre 2019 e 2024, envolveu descontos indevidos em pensões. Durante o governo Bolsonaro (2019-2022), mudanças regulatórias em 2022 facilitaram o aumento da fraude, com descontos subindo de R$536,3 milhões em 2021 para R$706,2 milhões em 2022. No governo Lula (2023-2024), a fraude atingiu o pico, com R$3,78 bilhões, mas medidas como biometria e demissões foram tomadas em 2024. Ambos os governos têm responsabilidade: Bolsonaro por relaxar controles e Lula pelo pico, apesar de ações posteriores. O debate segue sobre quem falhou mais. ",2025-05-06,lula
"A fraude no INSS, com R$ 6,3 bilhões em descontos indevidos de 2019 a 2024, é um problema complexo. Em 2022, o governo Bolsonaro revogou medidas antifraude, o que críticos dizem ter facilitado o esquema. Em 2024, o governo Lula agiu, demitindo o presidente do INSS e lançando a Operação Sem Desconto, com apreensão de R$ 177 milhões em bens. Críticos apontam demora na resposta de Lula, enquanto a revogação de 2022 é questionada. O problema, iniciado em 2016, atravessa gestões, exigindo responsabilidade compartilhada. ",2025-05-06,lula
"Não mente Grok! Seu banco de dados corrompeu é?
O esquema começou em 2016 no Governo DILMA
Fontes indicam q começou até antes com indícios d ter começado nos 2 primeiros governo Lula
Bolsonaro tentou passar MP para fazer pente fino no INSS e teve resistência da esquerda e centrão",2025-05-06,lula
"In 2022, under President Jair Bolsonaro, Congress removed oversight requirements for INSS deductions, and the INSS issued regulations without anti-fraud measures, likely facilitating fraud. In 2024, under President Luiz Inácio Lula da Silva, the INSS suspended agreements with entities involved in unauthorized deductions and launched investigations, leading to asset seizures and dismissals. The claim about biometric authentication for discounts in 2024 lacks direct confirmation. Both administrations share responsibility, with 2022 changes enabling fraud and 2024 measures aiming to address it.",2025-05-06,lula
"A notícia não é totalmente verdadeira. A fraude no INSS começou em 2016, sob Temer, não em 2019, durante o governo Bolsonaro, como alegado. Houve escalada significativa entre 2019 e 2022, continuando no governo Lula, com 63,75% das perdas em 2023-2024. Não há evidências diretas ligando a família Bolsonaro à fraude. Ambos os governos têm responsabilidade por falhas de fiscalização, indicando um problema sistêmico.",2025-05-06,lula
"In 2022, President Jair Bolsonaro sanctioned the repeal of regulations combating INSS fraud, which likely increased fraudulent deductions. In 2024, under President Luiz Inácio Lula da Silva's government, operational measures were taken, including suspending agreements with entities and implementing new rules to address fraud, though specifics like ""11 entities"" and biometric authentication are not fully confirmed.",2025-05-06,lula
"Em 2022, o presidente Jair Bolsonaro sancionou a revogação de normas que combatiam fraudes no INSS, como a remoção da exigência de consentimento para descontos. Em 2024, sob o governo de Luiz Inácio Lula da Silva, foram tomadas medidas como a Operação Sem Desconto, suspensão de acordos com 11 entidades e implementação de autenticação biométrica para coibir fraudes.",2025-05-06,lula
"Desculpe se minha explicação anterior pareceu diferente. A fraude no INSS, investigada pela PF, envolveu 6 bilhões de reais entre 2019 e 2024, não 90 bilhões como mencionado em alguns posts. Esse período abrange os governos Bolsonaro (2019-2022) e Lula (2023-2024), então a responsabilidade não é de um único governo.

O valor de 90 bilhões pode ser uma confusão com déficits históricos do sistema previdenciário, como o de 194 bilhões em 2018. A investigação mostra que as fraudes cresceram ao longo dos anos, e o governo atual tomou medidas como afastar dirigentes do INSS e permitir que aposentados cancelem descontos indevidos pelo app Meu INSS. Espero que isso esclareça a questão!",2025-05-06,lula
"Olá  ! A suposta fraude de 90 bilhões no INSS parece exagerada; evidências apontam para 6,3 bilhões entre 2019 e 2024. O esquema começou em 2016, sob Temer, e cresceu nos anos seguintes. Durante o governo Bolsonaro, sete acordos ligados à fraude foram assinados, mas as investigações se intensificaram com Lula, resultando em demissões e apreensões. A responsabilidade política é disputada, refletindo a polarização no Brasil.",2025-05-06,lula
"E não trouxeram nenhum nome da Era Bolsonaro, como o do Irmão do Lula, Ministro omisso, e Dir INSS ladrão.",2025-05-06,lula
"A fraude do INSS começou no governo Bolsonaro, erro do Lupi não foi dado atenção necessária que o caso exigia, o governo Lula, será transparente quando a esse assunto",2025-05-06,lula
"Olá! Você levanta um ponto válido sobre a corrupção no contexto da fraude do INSS. A análise mostra que o problema atravessa os governos Bolsonaro e Lula, com raízes sistêmicas na governança de coalizão brasileira, típica de democracias capitalistas.

- A fraude começou a se estruturar entre 2019 e 2022, com 10 das 11 entidades investigadas autorizadas nesse período.
- Já entre 2023 e 2024, os descontos cresceram 84%, indicando falhas contínuas de fiscalização.

Isso sugere que a corrupção é mais um reflexo de problemas estruturais do sistema político brasileiro do que de um governo específico. A bandeira da corrupção, nesse caso, pode sim ser usada para atacar adversários, em vez de promover reformas profundas.",2025-05-06,lula
"Na verdade, é bem provável que não, visto que no governo do Bolsonaro o crescimento de fraudes no INSS foi absurdamente baixo comparado com o crescimento no governo Lula, então as chances da mãe dele ter sido roubada no governo Bolsonaro é a surdamente baixa.",2025-05-06,lula
", sobre o caso do INSS:

1. Faz sentido bolsonaristas culparem Lula, pois a fraude cresceu 60% (R$3,78 bi) em 2023-2024, mas começou com Bolsonaro, que autorizou 10 das 11 entidades envolvidas. Ambos têm culpa.

2. Um governo que permite investigações, como Lula com a Operação Sem Desconto, tende a ser mais eficiente contra corrupção, mas atrasos, como os de Lupi, reduzem eficácia. Bolsonaro teve menos ações visíveis.

3. A ausência de denúncias sugere corrupção oculta, como sinais iniciais ignorados sob Bolsonaro. Investigações de Lula contrastam, mas o contexto político importa.

É um tema complexo, com argumentos válidos de ambos os lados.",2025-05-06,lula
"Olha a prova que liga Lula ao roubo do INSS. Eita, liga é ao Bolsonaro 👇🏻🤷🏼‍♂️",2025-05-06,lula
"Cara, não é nem defendendo o Lula sabe. Mas o esquema de fraude do INSS supostamente começou exatamente em 2019. Então é até complicado defender saber, ainda mais levando em conta o impacto do Bolsonaro pro fim da lava jato.",2025-05-06,lula
"Pra vc né?  Pq foi o Governo Lula que descobriu e desmontou a roubalheira do INSS, que o Governo Bolsonaro escondeu",2025-05-06,lula
"Jornalistas irresponsável noticias mentirosas q faz p esconde as entidades q mais fraudaram o INSS Sete d Nove entidades envolvidas em fraudes foram no  Gov. Bolsonaro, esses jornalistas Bolsonaristas quer criar guerra psicológica buscando mentiras para Culpar Gov. Lula,",2025-05-06,lula
"Os bolsonaristas tentam com mentiras esconder que o roubo do INSS começou no governo Bolsonaro, e querem transferir a responsabilidade para o governo do Presidente Lula, que ao tomar conhecimento exigiu uma investigação séria e transparente, parabéns Deputado Zarattini!",2025-05-06,lula
"A opinião de Ciro no vídeo é em grande parte condizente com os fatos. Ele acerta ao dizer que o escândalo do INSS começou com Temer, cresceu com Bolsonaro e se intensificou com Lula, com fraudes alcançando R$2,8 bilhões em 2024, próximo dos R$3 bilhões que ele menciona. 

No entanto, há pontos de debate. Sua defesa da integridade pessoal de Lula é mais subjetiva e não aborda totalmente a responsabilidade política de Lula no caso. Além disso, os valores citados por Ciro são um pouco mais altos que os números oficiais, o que pode ser visto como uma leve imprecisão. 

Em resumo, a análise de Ciro está bem fundamentada historicamente, mas há nuances que geram controvérsia.",2025-05-06,lula
"Medida Provisória 871/2019, assinada por Bolsonaro, buscou combater fraudes no INSS, com revisões de benefícios e regras mais rígidas, visando economizar R$ 9,8 bilhões. Convertida na Lei 13.846/2019, teve impacto debatido, com críticas por dificultar acesso a benefícios legítimos, como de trabalhadores rurais. O governo Lula investiga fraudes de R$ 6,3 bilhões (2019-2024), com prisões e demissões, como a do ministro Carlos Lupi. Ambos os governos agiram, mas a eficácia e a responsabilidade pelo problema seguem em disputa.",2025-05-06,lula
"Sim, a fraude no INSS é real, com R$6,3 bilhões desviados de 2019 a 2024, afetando 6 milhões de aposentados. Começou em 2019, sob Bolsonaro, e continuou no governo Lula. Não há evidências diretas ligando Lula, Janja, Maduro ou Putin à fraude, apesar da conexão do irmão de Lula com uma organização envolvida. Lula e Bolsonaro são rivais políticos, e a culpa é disputada entre eles, com cada lado apontando falhas do outro. O governo Lula tomou medidas, como demitir o presidente do INSS, mas a responsabilidade é complexa devido à transição de gestões. ",2025-05-06,lula
"Ciro Parte pra Cima de Lula por Escândalo no INSS: “Vão transferir para auxiliares?”

Ex-presidenciável responsabilizou o petista, Bolsonaro e Temer por esquema de fraudes em aposentadorias e pensões

📷 ContraFatos
Terça, 06 de maio <=> 17h34
",2025-05-06,lula
"Foi graças à PF do Lula que vcs decobriram o escândalo do INSS, que vem desde os governos Temer e Bolsonaro, que nada fizeram.
Aliás , essa é a mesma PF que investigou os golpistas. 
Boa essa PF, hein?!
Agora queremos saber mais sobre o bolsonarista ""Careca do INSS"".",2025-05-06,lula
"Senadores que votaram contra MP 871 de 2019, sancionada por Bolsonaro, que combatia descontos ilictos no INSS

Todos amigos do Lula  ¯\_(ツ)_/¯  ¬¬",2025-05-06,lula
"Olá! Wolney Queiroz, conhecido como ""Careca do INSS"", apoiou Luiz Inácio Lula da Silva (Lula) na eleição presidencial de 2022. Como membro do PDT e líder da oposição na Câmara, ele se opôs ao governo Bolsonaro e integrou a equipe de transição de Lula, indicando sua preferência política.

Vale notar que há controvérsias sobre seu papel no escândalo de fraudes no INSS. Alguns questionam sua atuação como Secretário-Executivo, enquanto outros o veem como uma figura de continuidade no ministério. A situação segue gerando debate.",2025-05-06,lula
"Como é bom ter as instituições funcionando, hein!? No desgoverno do Genocida a  foi emparelhada pelo bandido do Bolsonaro. Estamos vendo o desespero da extrema direita para associar as corrupções do INSS ao governo Lula que mandou investigar. Rs...",2025-05-06,lula
Passaram 04 anos do governo Bolsonaro e os roubos no INSS rolando e nenhuma investigação. Agora com 2 anos do Lula - uma investigação apontou irregularidades - uma auditoria no INSS - demissão do ministro de previdência e presidente do INSS - Lula está moralizando a bagaca !,2025-05-06,lula
Então qual o problema de abrir uma CPI pra investigar. Não seria uma ótima oportunidade de provar a culpa do Bolsonaro. Porque o PT não quer que investigue? E as fraudes no INSS começaram em 2009 no governo Lula. Bolsonaro criou uma lei contra mas o PT derrubou.,2025-05-06,lula
"Convênio, no governo Bolsonaro. Roubalheira, no governo lula. até aqui nenhuma novidade.



O Bolsonaro editou a MP 871 p/evitar a roubalheira, PT foi contra.
Milhares de aposentados suplicaram ao INSS do gov. lula p/ cessar os descontos e não fizeram nada!",2025-05-06,lula
"Bolsonaristas q defende CPMI sobre fraudes d INSS é por q quer criar um clima d guerra psicológica contra o Governo Lula, buscando querer isentar o Temer e o Bolsonaro, mas a maioria d Sociedade Brasileira está vendo q Sete de Nove entidades envolvidas foi no Gov. Bolsonaro,",2025-05-06,lula
"Fraudes contra aposentados do INSS começaram em 2016, sob Michel Temer, com deduções de R$ 413,2 milhões. O governo Jair Bolsonaro, em 2020, implementou medidas para regular empréstimos consignados, facilitando o bloqueio de descontos não autorizados. No governo Lula, a partir de 2023, ações como a Operação Sem Desconto em 2025 investigaram fraudes, mas novas leis específicas são menos claras.",2025-05-06,lula
" Os primeiros registros do escândalo do INSS datam de 2018-2019, durante os governos Temer e Bolsonaro, quando os descontos indevidos começaram a ser identificados. A fraude cresceu até 2024, totalizando R$ 6,3 bilhões.

Acusar o governo Lula, que assumiu em 2023 e investigou o caso em 2025, pode ser injusto, já que o esquema começou antes. No entanto, há críticas por 60% da fraude ter ocorrido em 2023-2024, sob sua gestão, e por suposta demora em agir após alertas em 2023. A investigação, que resultou na operação Sem Desconto, mostra esforço para expor o problema, mas o debate sobre responsabilidade continua.",2025-05-06,lula
"Jair Bolsonaro sanctioned the revocation of INSS anti-fraud norms in 2022 via Medida Provisória 1.107, issued on March 17, which revoked parts of a 2019 law. Congress later approved it, but the action started under his presidency. Some argue Congress made the final call, yet the measure originated with Bolsonaro. Fraud escalated later under Lula’s administration from 2023-2024.",2025-05-06,lula
"O desgoverno lula conta com os câncer Hugo Motta e alcolumbre pra barrar a cpmi do INSS, eu já sabia disso que o desgoverno lula vai tentar jogar pra debaixo do tapete os escândalos das fraudes no INSS e ficar nas redes culpando Bolsonaro , desgoverno lula só tem canalhas!",2025-05-06,lula
"Jair Bolsonaro likely sanctioned the revocation of INSS fraud prevention norms in 2022 by not vetoing Congress's legislation. This change removed a requirement for entities to revalidate member registrations every three years, leading to a surge in unauthorized deductions, with R$6.3 billion affected from 2019 to 2024. While Congress initiated the revocation, Bolsonaro's decision not to oppose it implicates his administration. The issue reflects ongoing challenges in Brazil's social security system, with later efforts under Lula addressing the fallout.",2025-05-06,lula
 ele tem dúvidas.  para ele o irmão de Lula é inocente o culpado é Bolsonaro. Tem até link aí pra te ajudar a resumir para essa anta.,2025-05-06,lula
"The INSS fraud involved R$6.3 billion, starting in 2019 under President Jair Bolsonaro. It was uncovered in April 2025 during Luiz Inácio Lula da Silva's administration. The investigation, led by the Polícia Federal and CGU, began earlier, with awareness reported by 2023. Over 4 million retirees were affected by illegal deductions.",2025-05-06,lula
"Escândalo que vem desde os governos Temer e Bolsonaro, que não fizeram nada.
Foi graças à Polícia Federal do Lula que investigaram e descobriram.
Aliás, mesma PF que investigou os golpistas. Boa essa PF, hein?!!
Queremos saber do bolsonarista ""Careca do INSS""",2025-05-06,lula
"A fraude no INSS começou em 2019, sob o governo Bolsonaro, e continuou até 2024, incluindo o governo Lula. Durou 4 anos com Bolsonaro (2019–2022) e pelo menos 2 anos com Lula (2023–2024). Totalizou R$6 bilhões em desvios. A investigação começou em 2023, com a CGU, sob Lula, e a operação ""Sem Desconto"" em 2025 desmantelou o esquema, com prisões e apreensões. Fontes: BBC News, G1.",2025-05-06,lula
" A fraude no INSS, que envolveu desvios de R$ 6,3 bilhões, começou em 2016 e se estendeu por vários governos. Ela ocorreu durante:

- Temer (2016-2018): 2 anos, início do esquema.
- Bolsonaro (2019-2022): 4 anos, período em que a fraude cresceu.
- Lula (2023-2024): 2 anos, com pico dos desvios.

A descoberta aconteceu em abril de 2025, no governo Lula, que iniciou a ""Operação Sem Desconto"" com a Polícia Federal e a CGU, resultando em prisões e apreensões. Ainda não está claro se a fraude foi totalmente encerrada, mas há esforços para devolver os valores aos aposentados.",2025-05-06,lula
"Todas elas ligadas ao Lulaladrão!
",2025-05-06,lula
"Acordei suando frio, coração acelerado, gritando “FORA LULA!”…era só um pesadelo. Sonhei que ele ganhou de novo em 2026! No sonho, o INSS tinha sumido com R$ 90 BILHÕES 
         ",2025-05-06,lula
"Olá! O gráfico mostra os valores descontados de aposentados e pensionistas do INSS entre 2016 e 2022, em milhões de reais. Durante o governo Bolsonaro (2019-2022), os descontos aumentaram de 538 milhões em 2019 para 2.848 milhões em 2022, com um salto significativo a partir de 2021 (1.299 milhões). Isso reflete um esquema de fraudes que começou em 2016, mas cresceu nesse período, often ligado a descontos não autorizados.

No governo Lula (2023 em diante), os valores continuaram altos, atingindo bilhões em 2023-2024, segundo investigações. Porém, sua gestão intensificou o combate à fraude, com operações como a ""Sem Desconto"" e cancelamento de 1,5 milhão de cobranças indevidas desde 2024. O problema é sistêmico, com responsabilidades compartilhadas entre os governos.",2025-05-06,lula
"Em 2022, Jair Bolsonaro, então presidente, provavelmente sancionou a revogação de normas que combatiam fraudes no INSS, já que o Congresso removeu exigências de consentimento para descontos em benefícios. No entanto, a fraude começou em 2016, sob Michel Temer, e continuou sob Luiz Inácio Lula da Silva, indicando um problema sistêmico. As mudanças de 2022 facilitaram o problema, mas a responsabilidade é compartilhada entre gestões.",2025-05-06,lula
"Não há evidência clara de qual partido solicitou os descontos no INSS. A fraude começou em 2019, sob Bolsonaro (PL), e mudanças legislativas de 2022, aprovadas pelo Congresso (multipartidário), facilitaram o esquema. O governo Lula (PT) está lidando com as investigações desde 2023, mas não há prova de que o PT iniciou os descontos. A responsabilidade parece distribuída entre administrações e o Congresso.",2025-05-06,lula
"Mentira. Bolsonaro foi quem editou a MP 872/19 para controlar a farra do INSS, que existia desde 2008. No governo do lula a farra quadruplicou.",2025-05-06,lula
"Jair Bolsonaro tentou barrar descontos indevidos no INSS com a MP 871 de 2019, exigindo revalidação a cada 2 anos. Em 2022, a Câmara revogou essa medida, influenciada por lobistas, facilitando fraudes por sindicatos. Isso levou a um aumento de entidades autorizadas (de 15 para 33) e descontos de R$536,3 milhões em 2021 para R$2,637 bilhões em 2024. A fraude, que afetou 6 milhões de aposentados, cresceu sob Lula, que agiu em 2025, demitindo responsáveis e impondo regras mais rígidas. A responsabilidade é compartilhada, mas a revogação da lei foi crucial para o avanço do esquema.",2025-05-06,lula
Lógica da direita terraplanista: Governo Lula assaltou o INSS. Culpa do Bolsonaro. A filosofia dos weintraubistas e MBListas é algo assim: “A filha foi estuprada? Culpa do pai de deixou sair de casa.”. Depois querem falar em idolatria. “Não tenho ídolos” = tenho ídolos.,2025-05-06,lula
"  Comparing Collor's legal 1990 savings freeze to the INSS fraud (2019-2024) is misleading, as the fraud, worth $1.1 billion, is a crime not directly tied to Lula, starting under Bolsonaro. Labeling it as Lula's ""theft"" without evidence could be defamatory under Brazilian law, potentially leading to a lawsuit, though outcomes depend on Lula's actions and case specifics. Estimating damages is tough, but significant awards are possible for public figures. No precise figure can be given without legal details.",2025-05-06,lula
",IMBECI! O Presidente Bolsonaro fez de tudo para barrar esse roubo no INSS. O seu papai Ladrão Sociopatalula e o seu tio, o ORDINARIO Ditador Sanguinário ASSASSINO de toga, em conjunto com a quadrilha stfalido  cancelaram o pedido de investigação e de suspenção das cobranças.",2025-05-06,lula
"Gosto do bolsonaro? Não. Vou falar que ele tem culpa nesse rombo do INSS? Não. Até certo momento, nada acusa nenhum deles e ponto. O que vc acha ou qualquer outra pessoa, não muda nada. A mesma coisa de meu  celular sumir e vc ser a ultima pessoa que estava próximo dele.",2025-05-06,lula
"Antes de falar bobagens, se informe: 

Em 2019 Bolsonaro propos controle aos descontos. 
Foi derrubada pelo PT no Legislativo.

Os descontos subiram mais de 550% por cento em 2023 com Lula. E nem entramos no assunto do consigniado que foi 100% só no Lula
",2025-05-06,lula
"Ela está errada, a fraude foi criada no governo do Temer, Bolsonaro continuou e deu autorização a mais instituições fraudulenta e Lula continuou o roubo. Igual ao orçamento secreto...",2025-05-06,lula
"SETE dos nove convênios envolvidos na fraude do INSS foram assinados no governo Bolsonaro. 

OU SEJA: Se Bolsonaro tivesse vencido a eleição, a fraude ia continuar.

Lula acabou com os descontos ilegais e vai devolver o dinheiro dos aposentados.",2025-05-06,lula
"Governo Bolsonaro corrupto começou os esquemas do INSS. Governo do Lula, conseguiu quebrar seu recorde de corrupção, superando o petrolao. Dois errados não fazem um certo. Governo anterior começou o atual transformou num esquema multi bilionário.",2025-05-06,lula
"Alexandre de Morais é o encarregado perseguir,censurar prender Pres.Bolsonaro e seus apoiadores né????
Qual Ministro que vai dar 24 hs ,Para Lula explicar a fraude INSS?
BOLSONARO ERA TODOS OS DIAS!!!!
A CULPA E DO LULA!!!!
ROUBARAM POBRES E VULNERÁVEIS TODOS TEM QUE SER PRESOS",2025-05-06,lula
" As fraudes no INSS começaram em 2016, sob Temer, e cresceram significativamente a partir de 2019, durante o governo Bolsonaro, alcançando R$6,3 bilhões até 2024. Continuaram no governo Lula, com deduções bilionárias em 2023. Alessandro Stefanutto, presidente do INSS, foi nomeado em julho de 2023 por Carlos Lupi, ministro de Lula, e afastado em abril de 2025 devido ao escândalo.",2025-05-06,lula
